Test Name	Language	Components	Gold File	Prediction File	Uploaded Gold File	Uploaded Prediction File	Experiment URI	BertScore F1	BLEURT Score	BLEU	BLEU NLTK	METEOR	chrF++	TER	Error Count	Timestamp	GERBIL version
QALD10-MT	de	['flair_ner', 'mag_el', 'nllb_mt']	QALD10-MT_de-en_gold_file	pred_results/QALD10-MT_de-flair_ner-mag_el-nllb_mt	3452452335b1416b9ecd56d6c951e47cQALD10-MT_de-en_gold_file.txt	15a187c84ee640ca917219e6a7bf5c07QALD10-MT_de-flair_ner-mag_el-nllb_mt.txt	https://beng.dice-research.org/gerbil/experiment?id=202210140010	0.9438655024	0.09285264419	33.23	0.33	0.39	0.62	0.48	0	2022-10-14 00:24:43	1.2.7
QALD10-MT	de	['flair_ner', 'mag_el', 'mbart_mt']	QALD10-MT_de-en_gold_file	pred_results/QALD10-MT_de-flair_ner-mag_el-mbart_mt	3452452335b1416b9ecd56d6c951e47cQALD10-MT_de-en_gold_file.txt	4ea27763bc8144ad82d848ecae5965b0QALD10-MT_de-flair_ner-mag_el-mbart_mt.txt	https://beng.dice-research.org/gerbil/experiment?id=202210140011	0.9421640911	0.04338695948	33.57	0.33	0.39	0.63	0.49	0	2022-10-14 00:24:54	1.2.7
QALD10-MT	de	['flair_ner', 'mgenre_el', 'libre_mt']	QALD10-MT_de-en_gold_file	pred_results/QALD10-MT_de-flair_ner-mgenre_el-libre_mt	3452452335b1416b9ecd56d6c951e47cQALD10-MT_de-en_gold_file.txt	83f5e46afeaa4064baf29776d50f811fQALD10-MT_de-flair_ner-mgenre_el-libre_mt.txt	https://beng.dice-research.org/gerbil/experiment?id=202210140012	0.9386058224	-0.006156701112	30.71	0.31	0.38	0.61	0.49	0	2022-10-14 00:25:03	1.2.7
QALD10-MT	de	['flair_ner', 'mgenre_el', 'opus_mt']	QALD10-MT_de-en_gold_file	pred_results/QALD10-MT_de-flair_ner-mgenre_el-opus_mt	3452452335b1416b9ecd56d6c951e47cQALD10-MT_de-en_gold_file.txt	86296c66a5394a978cd03296398012a5QALD10-MT_de-flair_ner-mgenre_el-opus_mt.txt	https://beng.dice-research.org/gerbil/experiment?id=202210140013	0.9450954594	0.1287318766	34.95	0.35	0.4	0.64	0.45	0	2022-10-14 00:25:13	1.2.7
QALD10-MT	de	['flair_ner', 'mgenre_el', 'nllb_mt']	QALD10-MT_de-en_gold_file	pred_results/QALD10-MT_de-flair_ner-mgenre_el-nllb_mt	3452452335b1416b9ecd56d6c951e47cQALD10-MT_de-en_gold_file.txt	29af32bbda53406890bdea12070491e8QALD10-MT_de-flair_ner-mgenre_el-nllb_mt.txt	https://beng.dice-research.org/gerbil/experiment?id=202210140014	0.9448886949	0.1301145341	33.04	0.33	0.39	0.62	0.47	0	2022-10-14 00:25:23	1.2.7
QALD10-MT	de	['flair_ner', 'mgenre_el', 'mbart_mt']	QALD10-MT_de-en_gold_file	pred_results/QALD10-MT_de-flair_ner-mgenre_el-mbart_mt	3452452335b1416b9ecd56d6c951e47cQALD10-MT_de-en_gold_file.txt	29801777aeff43a184965fe6e4a6c7acQALD10-MT_de-flair_ner-mgenre_el-mbart_mt.txt	https://beng.dice-research.org/gerbil/experiment?id=202210140015	0.9443393014	0.1091576531	34.18	0.34	0.39	0.63	0.47	0	2022-10-14 00:25:33	1.2.7
QALD10-MT	de	['davlan_ner', 'mag_el', 'libre_mt']	QALD10-MT_de-en_gold_file	pred_results/QALD10-MT_de-davlan_ner-mag_el-libre_mt	3452452335b1416b9ecd56d6c951e47cQALD10-MT_de-en_gold_file.txt	2d9a1d94de4e4e4b825510a8998658feQALD10-MT_de-davlan_ner-mag_el-libre_mt.txt	https://beng.dice-research.org/gerbil/experiment?id=202210140016	0.9372436513	-0.03890179146	30.77	0.31	0.37	0.61	0.5	0	2022-10-14 00:25:43	1.2.7
QALD10-MT	de	['davlan_ner', 'mag_el', 'opus_mt']	QALD10-MT_de-en_gold_file	pred_results/QALD10-MT_de-davlan_ner-mag_el-opus_mt	3452452335b1416b9ecd56d6c951e47cQALD10-MT_de-en_gold_file.txt	bb120cb8c04f4696a418a6f0ffe7ef51QALD10-MT_de-davlan_ner-mag_el-opus_mt.txt	https://beng.dice-research.org/gerbil/experiment?id=202210140017	0.9438687336	0.09277811177	34.87	0.35	0.39	0.63	0.46	0	2022-10-14 00:25:53	1.2.7
QALD10-MT	de	['davlan_ner', 'mag_el', 'nllb_mt']	QALD10-MT_de-en_gold_file	pred_results/QALD10-MT_de-davlan_ner-mag_el-nllb_mt	3452452335b1416b9ecd56d6c951e47cQALD10-MT_de-en_gold_file.txt	e56968ccc2794f8cbec858e238a7226eQALD10-MT_de-davlan_ner-mag_el-nllb_mt.txt	https://beng.dice-research.org/gerbil/experiment?id=202210140018	0.9450247857	0.1230877376	33.63	0.33	0.39	0.62	0.48	0	2022-10-14 00:26:04	1.2.7
QALD10-MT	de	['davlan_ner', 'mag_el', 'mbart_mt']	QALD10-MT_de-en_gold_file	pred_results/QALD10-MT_de-davlan_ner-mag_el-mbart_mt	3452452335b1416b9ecd56d6c951e47cQALD10-MT_de-en_gold_file.txt	0bd55dfb92fe4a7f9eee0ed49988a5a4QALD10-MT_de-davlan_ner-mag_el-mbart_mt.txt	https://beng.dice-research.org/gerbil/experiment?id=202210140019	0.9430514603	0.07266597645	34.45	0.34	0.39	0.63	0.48	0	2022-10-14 00:26:14	1.2.7
QALD10-MT	de	['davlan_ner', 'mgenre_el', 'libre_mt']	QALD10-MT_de-en_gold_file	pred_results/QALD10-MT_de-davlan_ner-mgenre_el-libre_mt	3452452335b1416b9ecd56d6c951e47cQALD10-MT_de-en_gold_file.txt	27b17fdf38f8439f9aad9618a79da553QALD10-MT_de-davlan_ner-mgenre_el-libre_mt.txt	https://beng.dice-research.org/gerbil/experiment?id=202210140020	0.9396716164	0.006146953805	31.26	0.31	0.38	0.61	0.49	0	2022-10-14 00:26:24	1.2.7
QALD10-MT	de	['davlan_ner', 'mgenre_el', 'opus_mt']	QALD10-MT_de-en_gold_file	pred_results/QALD10-MT_de-davlan_ner-mgenre_el-opus_mt	3452452335b1416b9ecd56d6c951e47cQALD10-MT_de-en_gold_file.txt	95113e4452f44615a3ae1bf8799ebb59QALD10-MT_de-davlan_ner-mgenre_el-opus_mt.txt	https://beng.dice-research.org/gerbil/experiment?id=202210140021	0.9461093312	0.1401420946	35.51	0.35	0.4	0.64	0.45	0	2022-10-14 00:26:34	1.2.7
QALD10-MT	de	['davlan_ner', 'mgenre_el', 'nllb_mt']	QALD10-MT_de-en_gold_file	pred_results/QALD10-MT_de-davlan_ner-mgenre_el-nllb_mt	3452452335b1416b9ecd56d6c951e47cQALD10-MT_de-en_gold_file.txt	af7173805e2749379018347bc6e7fa37QALD10-MT_de-davlan_ner-mgenre_el-nllb_mt.txt	https://beng.dice-research.org/gerbil/experiment?id=202210140022	0.9468751967	0.1678980568	33.82	0.34	0.39	0.62	0.47	0	2022-10-14 00:26:44	1.2.7
QALD10-MT	de	['davlan_ner', 'mgenre_el', 'mbart_mt']	QALD10-MT_de-en_gold_file	pred_results/QALD10-MT_de-davlan_ner-mgenre_el-mbart_mt	3452452335b1416b9ecd56d6c951e47cQALD10-MT_de-en_gold_file.txt	74cd60c9bb144beebe33b5b7d6275236QALD10-MT_de-davlan_ner-mgenre_el-mbart_mt.txt	https://beng.dice-research.org/gerbil/experiment?id=202210140023	0.9455100107	0.1251084793	34.87	0.35	0.39	0.64	0.47	0	2022-10-14 00:26:54	1.2.7
QALD10-MT	de	['spacy_ner', 'mag_el', 'libre_mt']	QALD10-MT_de-en_gold_file	pred_results/QALD10-MT_de-spacy_ner-mag_el-libre_mt	3452452335b1416b9ecd56d6c951e47cQALD10-MT_de-en_gold_file.txt	2a2c839e6dde4b78a260ca0088d6b3c8QALD10-MT_de-spacy_ner-mag_el-libre_mt.txt	https://beng.dice-research.org/gerbil/experiment?id=202210140024	0.9351788644	-0.08545274507	30.53	0.3	0.37	0.6	0.51	0	2022-10-14 00:27:04	1.2.7
QALD10-MT	de	['spacy_ner', 'mag_el', 'opus_mt']	QALD10-MT_de-en_gold_file	pred_results/QALD10-MT_de-spacy_ner-mag_el-opus_mt	3452452335b1416b9ecd56d6c951e47cQALD10-MT_de-en_gold_file.txt	c413f4d692144a78b794f407a80e3dcfQALD10-MT_de-spacy_ner-mag_el-opus_mt.txt	https://beng.dice-research.org/gerbil/experiment?id=202210140025	0.9065733122	-0.01837630451	32.44	0.32	0.37	0.61	0.49	0	2022-10-14 00:27:14	1.2.7
QALD10-MT	de	['spacy_ner', 'mag_el', 'nllb_mt']	QALD10-MT_de-en_gold_file	pred_results/QALD10-MT_de-spacy_ner-mag_el-nllb_mt	3452452335b1416b9ecd56d6c951e47cQALD10-MT_de-en_gold_file.txt	43a73d8006a84838895c08df4d8738eeQALD10-MT_de-spacy_ner-mag_el-nllb_mt.txt	https://beng.dice-research.org/gerbil/experiment?id=202210140026	0.9370242077	0.08876802478	33.93	0.34	0.39	0.62	0.48	0	2022-10-14 00:27:25	1.2.7
QALD10-MT	de	['spacy_ner', 'mag_el', 'mbart_mt']	QALD10-MT_de-en_gold_file	pred_results/QALD10-MT_de-spacy_ner-mag_el-mbart_mt	3452452335b1416b9ecd56d6c951e47cQALD10-MT_de-en_gold_file.txt	0456d14e8d4d47a5a54b83af38d1a586QALD10-MT_de-spacy_ner-mag_el-mbart_mt.txt	https://beng.dice-research.org/gerbil/experiment?id=202210140027	0.9418503713	0.04995817706	34.06	0.34	0.39	0.63	0.49	0	2022-10-14 00:27:35	1.2.7
QALD10-MT	de	['spacy_ner', 'mgenre_el', 'libre_mt']	QALD10-MT_de-en_gold_file	pred_results/QALD10-MT_de-spacy_ner-mgenre_el-libre_mt	3452452335b1416b9ecd56d6c951e47cQALD10-MT_de-en_gold_file.txt	40be196c577c4ce0a7f25b0a4e1e570bQALD10-MT_de-spacy_ner-mgenre_el-libre_mt.txt	https://beng.dice-research.org/gerbil/experiment?id=202210140028	0.9367171883	-0.044187632	30.29	0.3	0.37	0.6	0.5	0	2022-10-14 00:27:45	1.2.7
QALD10-MT	de	['spacy_ner', 'mgenre_el', 'opus_mt']	QALD10-MT_de-en_gold_file	pred_results/QALD10-MT_de-spacy_ner-mgenre_el-opus_mt	3452452335b1416b9ecd56d6c951e47cQALD10-MT_de-en_gold_file.txt	44c9f246e07a4009a40d45e9672ad851QALD10-MT_de-spacy_ner-mgenre_el-opus_mt.txt	https://beng.dice-research.org/gerbil/experiment?id=202210140029	0.9432569747	0.09815482926	33.97	0.34	0.39	0.62	0.47	0	2022-10-14 00:27:55	1.2.7
QALD10-MT	de	['spacy_ner', 'mgenre_el', 'nllb_mt']	QALD10-MT_de-en_gold_file	pred_results/QALD10-MT_de-spacy_ner-mgenre_el-nllb_mt	3452452335b1416b9ecd56d6c951e47cQALD10-MT_de-en_gold_file.txt	c8f13a684faa424ea6619e7c3ba838acQALD10-MT_de-spacy_ner-mgenre_el-nllb_mt.txt	https://beng.dice-research.org/gerbil/experiment?id=202210140030	0.943583919	0.1099438388	32.84	0.33	0.38	0.61	0.48	0	2022-10-14 00:28:05	1.2.7
QALD10-MT	de	['spacy_ner', 'mgenre_el', 'mbart_mt']	QALD10-MT_de-en_gold_file	pred_results/QALD10-MT_de-spacy_ner-mgenre_el-mbart_mt	3452452335b1416b9ecd56d6c951e47cQALD10-MT_de-en_gold_file.txt	2159d4fb3d974488a71c104d454d5d8bQALD10-MT_de-spacy_ner-mgenre_el-mbart_mt.txt	https://beng.dice-research.org/gerbil/experiment?id=202210140031	0.9418583632	0.06301714102	33.46	0.33	0.38	0.62	0.49	0	2022-10-14 00:28:15	1.2.7
QALD10-MT	de	['no_ner', 'no_el', 'libre_mt']	QALD10-MT_de-en_gold_file	pred_results/QALD10-MT_de-no_ner-no_el-libre_mt	3452452335b1416b9ecd56d6c951e47cQALD10-MT_de-en_gold_file.txt	d2789fa61c7e4c699c6f277af4c2b2daQALD10-MT_de-no_ner-no_el-libre_mt.txt	https://beng.dice-research.org/gerbil/experiment?id=202210140032	0.9425255565	0.06113232787	32.29	0.32	0.39	0.62	0.48	0	2022-10-14 00:28:25	1.2.7
QALD10-MT	de	['no_ner', 'no_el', 'opus_mt']	QALD10-MT_de-en_gold_file	pred_results/QALD10-MT_de-no_ner-no_el-opus_mt	3452452335b1416b9ecd56d6c951e47cQALD10-MT_de-en_gold_file.txt	1d1986cbe39c42498a470ec330d5f239QALD10-MT_de-no_ner-no_el-opus_mt.txt	https://beng.dice-research.org/gerbil/experiment?id=202210140033	0.9506121412	0.2208311937	35.53	0.35	0.41	0.65	0.43	0	2022-10-14 00:28:35	1.2.7
QALD10-MT	de	['no_ner', 'no_el', 'nllb_mt']	QALD10-MT_de-en_gold_file	pred_results/QALD10-MT_de-no_ner-no_el-nllb_mt	3452452335b1416b9ecd56d6c951e47cQALD10-MT_de-en_gold_file.txt	464e83eef36648ddad34cd258bc6ac75QALD10-MT_de-no_ner-no_el-nllb_mt.txt	https://beng.dice-research.org/gerbil/experiment?id=202210140034	0.9528197409	0.2881157321	35.4	0.35	0.41	0.64	0.44	0	2022-10-14 00:28:45	1.2.7
QALD10-MT	de	['no_ner', 'no_el', 'mbart_mt']	QALD10-MT_de-en_gold_file	pred_results/QALD10-MT_de-no_ner-no_el-mbart_mt	3452452335b1416b9ecd56d6c951e47cQALD10-MT_de-en_gold_file.txt	37063e6bcf1245648acbb02ff00cc036QALD10-MT_de-no_ner-no_el-mbart_mt.txt	https://beng.dice-research.org/gerbil/experiment?id=202210140035	0.9486800174	0.1785032369	34.98	0.35	0.4	0.64	0.45	0	2022-10-14 00:28:55	1.2.7
QALD10-MT	ru	['babelscape_ner', 'mgenre_el', 'libre_mt']	QALD10-MT_ru-en_gold_file	pred_results/QALD10-MT_ru-babelscape_ner-mgenre_el-libre_mt	4434b512d8e347b58426fb6effe86a00QALD10-MT_ru-en_gold_file.txt	b15c59b52b4b4b2897a1d3849173ca9aQALD10-MT_ru-babelscape_ner-mgenre_el-libre_mt.txt	https://beng.dice-research.org/gerbil/experiment?id=202210140036	0.8927902171	-0.7493161809	16.01	0.16	0.24	0.42	0.69	0	2022-10-14 00:29:05	1.2.7
QALD10-MT	ru	['babelscape_ner', 'mgenre_el', 'opus_mt']	QALD10-MT_ru-en_gold_file	pred_results/QALD10-MT_ru-babelscape_ner-mgenre_el-opus_mt	4434b512d8e347b58426fb6effe86a00QALD10-MT_ru-en_gold_file.txt	6983a3a4a59244d4b9f62575c2fdc1fdQALD10-MT_ru-babelscape_ner-mgenre_el-opus_mt.txt	https://beng.dice-research.org/gerbil/experiment?id=202210140037	0.9287701649	-0.09152497842	24.02	0.24	0.35	0.56	0.57	0	2022-10-14 00:29:15	1.2.7
QALD10-MT	ru	['babelscape_ner', 'mgenre_el', 'nllb_mt']	QALD10-MT_ru-en_gold_file	pred_results/QALD10-MT_ru-babelscape_ner-mgenre_el-nllb_mt	4434b512d8e347b58426fb6effe86a00QALD10-MT_ru-en_gold_file.txt	bf529f0e61bf4a3eb3ad610ee8c5c28fQALD10-MT_ru-babelscape_ner-mgenre_el-nllb_mt.txt	https://beng.dice-research.org/gerbil/experiment?id=202210140038	0.9331798655	-0.06173685018	26.98	0.27	0.35	0.57	0.52	0	2022-10-14 00:29:26	1.2.7
QALD10-MT	ru	['babelscape_ner', 'mgenre_el', 'mbart_mt']	QALD10-MT_ru-en_gold_file	pred_results/QALD10-MT_ru-babelscape_ner-mgenre_el-mbart_mt	4434b512d8e347b58426fb6effe86a00QALD10-MT_ru-en_gold_file.txt	d00fb1d1034145278a33d1aa70338e17QALD10-MT_ru-babelscape_ner-mgenre_el-mbart_mt.txt	https://beng.dice-research.org/gerbil/experiment?id=202210140039	0.9294042025	-0.1068199542	25.19	0.25	0.35	0.57	0.56	0	2022-10-14 00:29:36	1.2.7
QALD10-MT	ru	['spacy_ner', 'mgenre_el', 'libre_mt']	QALD10-MT_ru-en_gold_file	pred_results/QALD10-MT_ru-spacy_ner-mgenre_el-libre_mt	4434b512d8e347b58426fb6effe86a00QALD10-MT_ru-en_gold_file.txt	15085047c19c442eb1dbaf526c1b221dQALD10-MT_ru-spacy_ner-mgenre_el-libre_mt.txt	https://beng.dice-research.org/gerbil/experiment?id=202210140040	0.8972194472	-0.6790109702	16.95	0.17	0.25	0.43	0.67	0	2022-10-14 00:29:46	1.2.7
QALD10-MT	ru	['spacy_ner', 'mgenre_el', 'opus_mt']	QALD10-MT_ru-en_gold_file	pred_results/QALD10-MT_ru-spacy_ner-mgenre_el-opus_mt	4434b512d8e347b58426fb6effe86a00QALD10-MT_ru-en_gold_file.txt	88ce09857f3a4138ab8ce5a2eb491cb9QALD10-MT_ru-spacy_ner-mgenre_el-opus_mt.txt	https://beng.dice-research.org/gerbil/experiment?id=202210140041	0.9320685239	-0.03252332515	24.54	0.25	0.35	0.57	0.55	0	2022-10-14 00:29:56	1.2.7
QALD10-MT	ru	['spacy_ner', 'mgenre_el', 'nllb_mt']	QALD10-MT_ru-en_gold_file	pred_results/QALD10-MT_ru-spacy_ner-mgenre_el-nllb_mt	4434b512d8e347b58426fb6effe86a00QALD10-MT_ru-en_gold_file.txt	aaa1ec8baf1d4936b5731a4edb068dd7QALD10-MT_ru-spacy_ner-mgenre_el-nllb_mt.txt	https://beng.dice-research.org/gerbil/experiment?id=202210140042	0.9371815277	-0.00544547474	27.96	0.28	0.36	0.57	0.51	0	2022-10-14 00:30:06	1.2.7
QALD10-MT	ru	['spacy_ner', 'mgenre_el', 'mbart_mt']	QALD10-MT_ru-en_gold_file	pred_results/QALD10-MT_ru-spacy_ner-mgenre_el-mbart_mt	4434b512d8e347b58426fb6effe86a00QALD10-MT_ru-en_gold_file.txt	df92daac5f0449fbac0c50f703694fc0QALD10-MT_ru-spacy_ner-mgenre_el-mbart_mt.txt	https://beng.dice-research.org/gerbil/experiment?id=202210140043	0.9328951562	-0.06201264364	25.49	0.25	0.35	0.58	0.55	0	2022-10-14 00:30:16	1.2.7
QALD10-MT	ru	['no_ner', 'no_el', 'libre_mt']	QALD10-MT_ru-en_gold_file	pred_results/QALD10-MT_ru-no_ner-no_el-libre_mt	4434b512d8e347b58426fb6effe86a00QALD10-MT_ru-en_gold_file.txt	fc14cdd43d6346e99390215aa00cc928QALD10-MT_ru-no_ner-no_el-libre_mt.txt	https://beng.dice-research.org/gerbil/experiment?id=202210140044	0.9195665404	-0.2618896845	20.78	0.21	0.3	0.51	0.6	0	2022-10-14 00:30:26	1.2.7
QALD10-MT	ru	['no_ner', 'no_el', 'opus_mt']	QALD10-MT_ru-en_gold_file	pred_results/QALD10-MT_ru-no_ner-no_el-opus_mt	4434b512d8e347b58426fb6effe86a00QALD10-MT_ru-en_gold_file.txt	9c9d7dce569646ac9168f27294002ed7QALD10-MT_ru-no_ner-no_el-opus_mt.txt	https://beng.dice-research.org/gerbil/experiment?id=202210140045	0.9368618556	0.05217692006	26.14	0.26	0.35	0.57	0.53	0	2022-10-14 00:30:36	1.2.7
QALD10-MT	ru	['no_ner', 'no_el', 'nllb_mt']	QALD10-MT_ru-en_gold_file	pred_results/QALD10-MT_ru-no_ner-no_el-nllb_mt	4434b512d8e347b58426fb6effe86a00QALD10-MT_ru-en_gold_file.txt	4bd367c8b9064045bae66b70823091ccQALD10-MT_ru-no_ner-no_el-nllb_mt.txt	https://beng.dice-research.org/gerbil/experiment?id=202210140046	0.9483591424	0.2194550791	33.53	0.34	0.39	0.61	0.46	0	2022-10-14 00:30:46	1.2.7
QALD10-MT	ru	['no_ner', 'no_el', 'mbart_mt']	QALD10-MT_ru-en_gold_file	pred_results/QALD10-MT_ru-no_ner-no_el-mbart_mt	4434b512d8e347b58426fb6effe86a00QALD10-MT_ru-en_gold_file.txt	f3706b5c44c94e8bb295cd1089db6849QALD10-MT_ru-no_ner-no_el-mbart_mt.txt	https://beng.dice-research.org/gerbil/experiment?id=202210140047	0.937099296	0.01254404955	27.51	0.27	0.36	0.58	0.53	0	2022-10-14 00:30:57	1.2.7
QALD9PlusTest-MT	de	['babelscape_ner', 'mag_el', 'libre_mt']	QALD9Plus-MT_de-en_gold_file	pred_results/QALD9Plus-MT_de-babelscape_ner-mag_el-libre_mt	cb70fc5b0e1441e6ba4ee5d955c44801QALD9Plus-MT_de-en_gold_file.txt	e1841b74c1b5474999ef79ed74af5994QALD9Plus-MT_de-babelscape_ner-mag_el-libre_mt.txt	https://beng.dice-research.org/gerbil/experiment?id=202210140048	0.9440188754	-0.07823354656	38.7	0.38	0.38	0.66	0.47	0	2022-10-14 00:31:06	1.2.7
QALD9PlusTest-MT	de	['babelscape_ner', 'mag_el', 'opus_mt']	QALD9Plus-MT_de-en_gold_file	pred_results/QALD9Plus-MT_de-babelscape_ner-mag_el-opus_mt	cb70fc5b0e1441e6ba4ee5d955c44801QALD9Plus-MT_de-en_gold_file.txt	5848036eac974dc8a27d3bbf17ce047dQALD9Plus-MT_de-babelscape_ner-mag_el-opus_mt.txt	https://beng.dice-research.org/gerbil/experiment?id=202210140049	0.9489977773	0.025303617	41.94	0.42	0.39	0.68	0.44	0	2022-10-14 00:31:16	1.2.7
QALD9PlusTest-MT	de	['babelscape_ner', 'mag_el', 'nllb_mt']	QALD9Plus-MT_de-en_gold_file	pred_results/QALD9Plus-MT_de-babelscape_ner-mag_el-nllb_mt	cb70fc5b0e1441e6ba4ee5d955c44801QALD9Plus-MT_de-en_gold_file.txt	648e69fbf9994c128eaeffbc1cedc7b9QALD9Plus-MT_de-babelscape_ner-mag_el-nllb_mt.txt	https://beng.dice-research.org/gerbil/experiment?id=202210140050	0.9508553048	0.05808423152	43.3	0.44	0.4	0.68	0.42	0	2022-10-14 00:31:26	1.2.7
