Dataset	Language	System	ExperimentURI	MicroF1	MacroF1	MicroPrecision	MacroPrecision	MicroRecall	MacroRecall	QALD-F1	Timestamp
QALD9PlusTrain-MT_de-flair_ner-mgenre_el-mbart_mt	English	NIFWS_Qanary_1(http://porque.cs.upb.de:40123/qanary_1/gerbil)	http://gerbil-qa.aksw.org/gerbil/experiment?id=202209300021	0.009874667679453095	0.19523534129091438	0.008015056624590323	0.19784331382616796	0.012857886517438834	0.2466521330292099	0.3827428124828622	2022-09-30 10:34:42
QALD9PlusTrain-MT_de-flair_ner-mgenre_el-mbart_mt	English	NIFWS_Qanary_2(http://porque.cs.upb.de:40123/qanary_2/gerbil)	http://gerbil-qa.aksw.org/gerbil/experiment?id=202209300022	1.0205643720977701E-4	0.1425189061552698	0.002583979328165375	0.14251254095004096	5.2056220718375845E-5	0.14496314496314497	0.25290127978266685	2022-09-30 12:28:56
QALD9PlusTrain-MT_de-flair_ner-mgenre_el-mbart_mt	English	NIFWS_Qanary_3(http://porque.cs.upb.de:40123/qanary_3/gerbil)	http://gerbil-qa.aksw.org/gerbil/experiment?id=202209300023	1.016260162601626E-4	0.1449735780945972	0.002127659574468085	0.1449683726279471	5.2056220718375845E-5	0.14742014742014742	0.25687819844544535	2022-09-30 12:37:02
QALD9PlusTrain-MT_de-flair_ner-mgenre_el-mbart_mt	English	NIFWS_Qanary_4(http://porque.cs.upb.de:40123/qanary_4/gerbil)	http://gerbil-qa.aksw.org/gerbil/experiment?id=202209300024	0.0	0.14496314496314497	0.0	0.14496314496314497	0.0	0.14496314496314497	0.2532188841201717	2022-09-30 15:28:26
QALD9PlusTrain-MT_de-flair_ner-mgenre_el-mbart_mt	English	NIFWS_Qanary_5(http://porque.cs.upb.de:40123/qanary_5/gerbil)	http://gerbil-qa.aksw.org/gerbil/experiment?id=202209300025	0.0	0.14496314496314497	0.0	0.14496314496314497	0.0	0.14496314496314497	0.2532188841201717	2022-09-30 19:22:55
QALD9Plus-MT_de-spacy_ner-mgenre_el-nllb_mt	English	NIFWS_QAnswer(http://porque.cs.upb.de:40123/qanswer/gerbil)	http://gerbil-qa.aksw.org/gerbil/experiment?id=202210010018	0.1405826322742126	0.27375239397763845	0.09590210586226522	0.2861149415207513	0.26321270502473315	0.31693501092386656	0.3659079716843462	2022-10-01 20:16:46
QALD9Plus-MT_de-spacy_ner-mgenre_el-nllb_mt	English	NIFWS_Qanary_1(http://porque.cs.upb.de:40123/qanary_1/gerbil)	http://gerbil-qa.aksw.org/gerbil/experiment?id=202210010019	0.007960348452988885	0.24388410001558133	0.0055936675461741425	0.2514586871570786	0.013798489976568603	0.2815568550596834	0.4215123485863412	2022-10-01 20:30:49
QALD9Plus-MT_de-spacy_ner-mgenre_el-nllb_mt	English	NIFWS_Qanary_2(http://porque.cs.upb.de:40123/qanary_2/gerbil)	http://gerbil-qa.aksw.org/gerbil/experiment?id=202210010020	9.787928221859706E-4	0.24	0.001310615989515072	0.24	7.810466024472793E-4	0.24	0.383463687150838	2022-10-01 20:39:51
QALD9Plus-MT_de-spacy_ner-mgenre_el-nllb_mt	English	NIFWS_Qanary_3(http://porque.cs.upb.de:40123/qanary_3/gerbil)	http://gerbil-qa.aksw.org/gerbil/experiment?id=202210010021	0.006624850236098386	0.27018125788625413	0.004541940471588713	0.27793588707963973	0.012236396771674042	0.29804808312985887	0.4475445768235774	2022-10-01 21:16:55
QALD9Plus-MT_de-spacy_ner-mgenre_el-nllb_mt	English	NIFWS_Qanary_4(http://porque.cs.upb.de:40123/qanary_4/gerbil)	http://gerbil-qa.aksw.org/gerbil/experiment?id=202210010022	0.008726003490401396	0.2681466489374138	0.00695195427158968	0.27065599368600823	0.01171569903670919	0.2891591942409699	0.43737558469549104	2022-10-01 21:27:57
QALD9Plus-MT_de-spacy_ner-mgenre_el-nllb_mt	English	NIFWS_Qanary_5(http://porque.cs.upb.de:40123/qanary_5/gerbil)	http://gerbil-qa.aksw.org/gerbil/experiment?id=202210010023	0.0011074197120708748	0.22671494965842034	8.577555396711937E-4	0.2266908379687614	0.0015620932048945586	0.24666666666666667	0.3890307323968656	2022-10-01 21:29:59
QALD9PlusTrain-MT_ru-no_ner-no_el-opus_mt	English	NIFWS_QAnswer(http://porque.cs.upb.de:40123/qanswer/gerbil)	http://gerbil-qa.aksw.org/gerbil/experiment?id=202210010024	0.05570800121956531	0.18868591505833215	0.047890066274759426	0.18892198642752348	0.06657644058091718	0.23091636498882986	0.3002582265628718	2022-10-01 22:03:05
QALD9PlusTrain-MT_ru-no_ner-no_el-opus_mt	English	NIFWS_Qanary_1(http://porque.cs.upb.de:40123/qanary_1/gerbil)	http://gerbil-qa.aksw.org/gerbil/experiment?id=202210010025	0.008022086784393393	0.1616550468801201	0.006018759770713913	0.16249331788364743	0.012024361043152361	0.2167219334849085	0.34507757723020827	2022-10-01 22:27:12
QALD9PlusTrain-MT_ru-no_ner-no_el-opus_mt	English	NIFWS_Qanary_2(http://porque.cs.upb.de:40123/qanary_2/gerbil)	http://gerbil-qa.aksw.org/gerbil/experiment?id=202210010026	0.001982300884955752	0.15084988980680183	0.0030976877973227126	0.1503858269146093	0.0014574983082608923	0.15864451172625912	0.27245633507193856	2022-10-01 22:37:16
QALD9PlusTrain-MT_ru-no_ner-no_el-opus_mt	English	NIFWS_Qanary_3(http://porque.cs.upb.de:40123/qanary_3/gerbil)	http://gerbil-qa.aksw.org/gerbil/experiment?id=202210020000	0.006140187109755845	0.16716802441102713	0.005104152296868534	0.16973511774996605	0.007703919629379001	0.20746705691348827	0.3350912726812844	2022-10-02 01:15:38
QALD9PlusTrain-MT_ru-no_ner-no_el-opus_mt	English	NIFWS_Qanary_4(http://porque.cs.upb.de:40123/qanary_4/gerbil)	http://gerbil-qa.aksw.org/gerbil/experiment?id=202210020001	0.006307929969104017	0.16355822459275243	0.008262372481241042	0.16512927520621173	0.005101244078913123	0.1817240391181348	0.30505948445471165	2022-10-02 01:35:45
QALD9PlusTrain-MT_ru-no_ner-no_el-opus_mt	English	NIFWS_Qanary_5(http://porque.cs.upb.de:40123/qanary_5/gerbil)	http://gerbil-qa.aksw.org/gerbil/experiment?id=202210020002	0.004725639523530561	0.14588814001839115	0.0037813681677552422	0.14533284275490774	0.006298474832127427	0.17729665541955733	0.29530463279042474	2022-10-02 01:35:49
QALD9Plus-MT_ru-babelscape_ner-mgenre_el-opus_mt	English	NIFWS_QAnswer(http://porque.cs.upb.de:40123/qanswer/gerbil)	http://gerbil-qa.aksw.org/gerbil/experiment?id=202210020003	0.12803186570879865	0.2388684836421326	0.08807985907222549	0.2458948316324081	0.2343139807341838	0.2797857058701581	0.33979083072278876	2022-10-02 03:40:06
QALD9Plus-MT_ru-babelscape_ner-mgenre_el-opus_mt	English	NIFWS_Qanary_1(http://porque.cs.upb.de:40123/qanary_1/gerbil)	http://gerbil-qa.aksw.org/gerbil/experiment?id=202210020004	0.0019217330538085255	0.22804524466812115	0.0011545526108632904	0.23055954392435424	0.005727675084613382	0.2940540540540541	0.4315505809078777	2022-10-02 04:05:10
QALD9Plus-MT_ru-babelscape_ner-mgenre_el-opus_mt	English	NIFWS_Qanary_2(http://porque.cs.upb.de:40123/qanary_2/gerbil)	http://gerbil-qa.aksw.org/gerbil/experiment?id=202210020005	0.0010034283802993562	0.22672767327924456	7.390983000739098E-4	0.22669720173918156	0.0015620932048945586	0.26	0.4060703473456787	2022-10-02 04:06:10
QALD9Plus-MT_ru-babelscape_ner-mgenre_el-opus_mt	English	NIFWS_Qanary_3(http://porque.cs.upb.de:40123/qanary_3/gerbil)	http://gerbil-qa.aksw.org/gerbil/experiment?id=202210020006	0.003020514326467257	0.2171702549094341	0.0018003600720144029	0.224726877722153	0.009372559229367352	0.2985679429429429	0.4355420582280296	2022-10-02 04:32:14
QALD9Plus-MT_ru-babelscape_ner-mgenre_el-opus_mt	English	NIFWS_Qanary_4(http://porque.cs.upb.de:40123/qanary_4/gerbil)	http://gerbil-qa.aksw.org/gerbil/experiment?id=202210020007	0.0029459648034731375	0.24167742722401567	0.0020975932877014794	0.24406711268504366	0.004946628482166103	0.27572072072072074	0.4218351944651461	2022-10-02 05:06:18
QALD9Plus-MT_ru-babelscape_ner-mgenre_el-opus_mt	English	NIFWS_Qanary_5(http://porque.cs.upb.de:40123/qanary_5/gerbil)	http://gerbil-qa.aksw.org/gerbil/experiment?id=202210020008	0.001954860494046561	0.24120457727714428	0.0014838796708485094	0.24071346961991505	0.002863837542306691	0.27666666666666667	0.42404039617320194	2022-10-02 05:22:21
QALD9PlusTrain-MT_fr-davlan_ner-mgenre_el-nllb_mt	English	NIFWS_QAnswer(http://porque.cs.upb.de:40123/qanswer/gerbil)	http://gerbil-qa.aksw.org/gerbil/experiment?id=202210020009	0.09067068262664554	0.2577620236129758	0.08713879323251984	0.2659058755720221	0.0945009742368478	0.3157186347076753	0.3740950433862372	2022-10-02 05:32:25
QALD9PlusTrain-MT_fr-davlan_ner-mgenre_el-nllb_mt	English	NIFWS_Qanary_1(http://porque.cs.upb.de:40123/qanary_1/gerbil)	http://gerbil-qa.aksw.org/gerbil/experiment?id=202210020010	0.011452842352762713	0.20550749907081894	0.019130875459267706	0.20446038992523735	0.008172764667676986	0.22101437807358432	0.3563136325321726	2022-10-02 05:51:28
QALD9PlusTrain-MT_fr-davlan_ner-mgenre_el-nllb_mt	English	NIFWS_Qanary_2(http://porque.cs.upb.de:40123/qanary_2/gerbil)	http://gerbil-qa.aksw.org/gerbil/experiment?id=202210020011	5.291471911103272E-4	0.13901724698991214	0.0014278914802475012	0.13900683923778612	3.247456159341849E-4	0.13976833976833977	0.24466717173799427	2022-10-02 06:26:33
QALD9PlusTrain-MT_fr-davlan_ner-mgenre_el-nllb_mt	English	NIFWS_Qanary_3(http://porque.cs.upb.de:40123/qanary_3/gerbil)	http://gerbil-qa.aksw.org/gerbil/experiment?id=202210020012	0.014722256587900532	0.204617785193214	0.017176674364896075	0.20321917816167442	0.012881576098722668	0.22093859595971677	0.3546424760512254	2022-10-02 07:13:43
QALD9PlusTrain-MT_fr-davlan_ner-mgenre_el-nllb_mt	English	NIFWS_Qanary_4(http://porque.cs.upb.de:40123/qanary_4/gerbil)	http://gerbil-qa.aksw.org/gerbil/experiment?id=202210020013	0.016188197767145137	0.18510159804641213	0.030738946093276803	0.1847516527371767	0.010987226672439922	0.19327271388206999	0.32048533866189627	2022-10-02 07:26:50
QALD9PlusTrain-MT_fr-davlan_ner-mgenre_el-nllb_mt	English	NIFWS_Qanary_5(http://porque.cs.upb.de:40123/qanary_5/gerbil)	http://gerbil-qa.aksw.org/gerbil/experiment?id=202210020014	0.013776178923003988	0.1988030504739389	0.014209284933555773	0.19842950429420075	0.013368694522623945	0.21943394004329614	0.353222039883725	2022-10-02 07:55:56
QALD9PlusTrain-MT_fr-babelscape_ner-mgenre_el-opus_mt	English	NIFWS_QAnswer(http://porque.cs.upb.de:40123/qanswer/gerbil)	http://gerbil-qa.aksw.org/gerbil/experiment?id=202210020015	0.09339407744874714	0.2327906715553748	0.09853400624849795	0.23922418995113245	0.0887638016886772	0.2939511566956305	0.35119809445960654	2022-10-02 08:42:05
QALD9PlusTrain-MT_fr-babelscape_ner-mgenre_el-opus_mt	English	NIFWS_Qanary_1(http://porque.cs.upb.de:40123/qanary_1/gerbil)	http://gerbil-qa.aksw.org/gerbil/experiment?id=202210020016	0.011051259774109472	0.21971981862867193	0.01543839207690067	0.21848515265087157	0.0086057588222559	0.24644374833054075	0.3881646435997106	2022-10-02 09:05:10
QALD9PlusTrain-MT_fr-babelscape_ner-mgenre_el-opus_mt	English	NIFWS_Qanary_2(http://porque.cs.upb.de:40123/qanary_2/gerbil)	http://gerbil-qa.aksw.org/gerbil/experiment?id=202210020017	4.7153129788989745E-4	0.13515624312890828	8.60461781155887E-4	0.13514583537678226	3.247456159341849E-4	0.13590733590733592	0.23826704392113876	2022-10-02 09:34:17
QALD9PlusTrain-MT_fr-babelscape_ner-mgenre_el-opus_mt	English	NIFWS_Qanary_3(http://porque.cs.upb.de:40123/qanary_3/gerbil)	http://gerbil-qa.aksw.org/gerbil/experiment?id=202210020018	0.011448677887771446	0.2095016749816801	0.011118478094558066	0.2088727736103273	0.011799090712275384	0.22901160403272483	0.3641529262327245	2022-10-02 10:20:26
QALD9PlusTrain-MT_fr-babelscape_ner-mgenre_el-opus_mt	English	NIFWS_Qanary_4(http://porque.cs.upb.de:40123/qanary_4/gerbil)	http://gerbil-qa.aksw.org/gerbil/experiment?id=202210020019	0.014748619587329264	0.20821890808375576	0.0224259832081308	0.207891231858768	0.010987226672439922	0.21292408794520876	0.34808300880771387	2022-10-02 10:31:29
QALD9PlusTrain-MT_fr-babelscape_ner-mgenre_el-opus_mt	English	NIFWS_Qanary_5(http://porque.cs.upb.de:40123/qanary_5/gerbil)	http://gerbil-qa.aksw.org/gerbil/experiment?id=202210020020	0.011277005839878024	0.18171949696896003	0.012035615597175314	0.18087061804131097	0.010608356787183373	0.19619307121419202	0.32234206558679596	2022-10-02 10:58:34
QALD9PlusTrain-MT_de-davlan_ner-mgenre_el-nllb_mt	English	NIFWS_QAnswer(http://porque.cs.upb.de:40123/qanswer/gerbil)	http://gerbil-qa.aksw.org/gerbil/experiment?id=202210020021	0.09870324189526185	0.24583835920779928	0.09473432264241263	0.24715326260245463	0.1030192608016658	0.2940504528768312	0.3634286608544313	2022-10-02 11:43:43
QALD9PlusTrain-MT_de-davlan_ner-mgenre_el-nllb_mt	English	NIFWS_Qanary_1(http://porque.cs.upb.de:40123/qanary_1/gerbil)	http://gerbil-qa.aksw.org/gerbil/experiment?id=202210020022	0.006035316028950657	0.1893281197260117	0.005515577196535528	0.19207390476717576	0.006663196251952108	0.22207245043065937	0.3562187159563859	2022-10-02 12:02:49
QALD9PlusTrain-MT_de-davlan_ner-mgenre_el-nllb_mt	English	NIFWS_Qanary_2(http://porque.cs.upb.de:40123/qanary_2/gerbil)	http://gerbil-qa.aksw.org/gerbil/experiment?id=202210020023	8.325354868251259E-4	0.14501205825231558	0.002077706212341575	0.14498778433844958	5.205622071837585E-4	0.15036855036855037	0.26091730142257513	2022-10-02 13:06:00
QALD9PlusTrain-MT_de-davlan_ner-mgenre_el-nllb_mt	English	NIFWS_Qanary_3(http://porque.cs.upb.de:40123/qanary_3/gerbil)	http://gerbil-qa.aksw.org/gerbil/experiment?id=202210020024	0.01050003201229272	0.18518647513724887	0.00889789127210909	0.18737342273599528	0.012805830296720458	0.22190947593361163	0.3548566559025018	2022-10-02 14:45:12
QALD9PlusTrain-MT_de-davlan_ner-mgenre_el-nllb_mt	English	NIFWS_Qanary_4(http://porque.cs.upb.de:40123/qanary_4/gerbil)	http://gerbil-qa.aksw.org/gerbil/experiment?id=202210020025	0.011460322972738324	0.14426360541376565	0.012904066736183524	0.14544491723479142	0.010307131702238417	0.1557751597992955	0.26671918785942894	2022-10-02 14:56:18
QALD9PlusTrain-MT_de-davlan_ner-mgenre_el-nllb_mt	English	NIFWS_Qanary_5(http://porque.cs.upb.de:40123/qanary_5/gerbil)	http://gerbil-qa.aksw.org/gerbil/experiment?id=202210020026	0.0083257238008272	0.17401991042901527	0.008599644917887261	0.17315329637055443	0.008068714211348256	0.19682037248629924	0.3250281159924198	2022-10-02 15:05:26
QALD9PlusTrain-MT_fr-babelscape_ner-mgenre_el-mbart_mt	English	NIFWS_QAnswer(http://porque.cs.upb.de:40123/qanswer/gerbil)	http://gerbil-qa.aksw.org/gerbil/experiment?id=202210020027	0.06027397260273973	0.2731168326350652	0.06530251357837565	0.2714941719198666	0.05596449447932453	0.3369762836033888	0.39331235421807154	2022-10-02 16:31:39
QALD9PlusTrain-MT_fr-babelscape_ner-mgenre_el-mbart_mt	English	NIFWS_Qanary_1(http://porque.cs.upb.de:40123/qanary_1/gerbil)	http://gerbil-qa.aksw.org/gerbil/experiment?id=202210020028	0.009004884004884004	0.20905410964785923	0.00849491265118065	0.20805891286212308	0.009579995670058454	0.26002383087614056	0.39937507312881626	2022-10-02 17:01:45
QALD9PlusTrain-MT_fr-babelscape_ner-mgenre_el-mbart_mt	English	NIFWS_Qanary_2(http://porque.cs.upb.de:40123/qanary_2/gerbil)	http://gerbil-qa.aksw.org/gerbil/experiment?id=202210020029	0.0	0.138996138996139	0.0	0.138996138996139	0.0	0.138996138996139	0.2440677966101695	2022-10-02 17:24:48
QALD9PlusTrain-MT_fr-babelscape_ner-mgenre_el-mbart_mt	English	NIFWS_Qanary_3(http://porque.cs.upb.de:40123/qanary_3/gerbil)	http://gerbil-qa.aksw.org/gerbil/experiment?id=202210020030	0.010035419126328217	0.19677146294533124	0.008219367315927614	0.19543149425055412	0.012881576098722668	0.23522895583831194	0.3679244266360437	2022-10-02 17:55:53
QALD9PlusTrain-MT_fr-babelscape_ner-mgenre_el-mbart_mt	English	NIFWS_Qanary_4(http://porque.cs.upb.de:40123/qanary_4/gerbil)	http://gerbil-qa.aksw.org/gerbil/experiment?id=202210020031	0.0	0.13513513513513514	0.0	0.13513513513513514	0.0	0.13513513513513514	0.23660671347504086	2022-10-02 18:11:56
QALD9PlusTrain-MT_fr-babelscape_ner-mgenre_el-mbart_mt	English	NIFWS_Qanary_5(http://porque.cs.upb.de:40123/qanary_5/gerbil)	http://gerbil-qa.aksw.org/gerbil/experiment?id=202210020032	0.00678939809374592	0.19654698414129085	0.006559362228164892	0.19712025462043345	0.007036155011907339	0.22682528840499488	0.3616879259891632	2022-10-02 18:20:59
QALD9PlusTrain-MT_fr-davlan_ner-mag_el-nllb_mt	English	NIFWS_QAnswer(http://porque.cs.upb.de:40123/qanswer/gerbil)	http://gerbil-qa.aksw.org/gerbil/experiment?id=202210020033	0.08362444241414521	0.25128772715215675	0.08303981214644039	0.26041576372344644	0.08421736306559861	0.30751799816826925	0.36134785922316287	2022-10-02 19:00:07
QALD9PlusTrain-MT_fr-davlan_ner-mag_el-nllb_mt	English	NIFWS_Qanary_1(http://porque.cs.upb.de:40123/qanary_1/gerbil)	http://gerbil-qa.aksw.org/gerbil/experiment?id=202210020034	0.011790427110174122	0.19140474800580665	0.021154384981787615	0.19097420322802552	0.008172764667676986	0.20943136649057273	0.3404372579346183	2022-10-02 19:25:11
QALD9PlusTrain-MT_fr-davlan_ner-mag_el-nllb_mt	English	NIFWS_Qanary_2(http://porque.cs.upb.de:40123/qanary_2/gerbil)	http://gerbil-qa.aksw.org/gerbil/experiment?id=202210020035	0.0	0.138996138996139	0.0	0.138996138996139	0.0	0.138996138996139	0.2440677966101695	2022-10-02 20:05:23
QALD9PlusTrain-MT_fr-davlan_ner-mag_el-nllb_mt	English	NIFWS_Qanary_3(http://porque.cs.upb.de:40123/qanary_3/gerbil)	http://gerbil-qa.aksw.org/gerbil/experiment?id=202210020036	0.015004102684327747	0.20859256189590747	0.016359918200409	0.20713948878949717	0.013855812946525221	0.2310169516263077	0.3665357186686741	2022-10-02 20:38:32
QALD9PlusTrain-MT_fr-davlan_ner-mag_el-nllb_mt	English	NIFWS_Qanary_4(http://porque.cs.upb.de:40123/qanary_4/gerbil)	http://gerbil-qa.aksw.org/gerbil/experiment?id=202210020037	0.0	0.138996138996139	0.0	0.138996138996139	0.0	0.138996138996139	0.24250390207837014	2022-10-02 20:46:38
QALD9PlusTrain-MT_fr-davlan_ner-mag_el-nllb_mt	English	NIFWS_Qanary_5(http://porque.cs.upb.de:40123/qanary_5/gerbil)	http://gerbil-qa.aksw.org/gerbil/experiment?id=202210020038	0.013309265296225448	0.18723128942843206	0.013250362105037283	0.18685213741227558	0.013368694522623945	0.20785092846028455	0.3372431046125718	2022-10-02 20:56:42
QALD9Plus-MT_de-davlan_ner-mgenre_el-libre_mt	English	NIFWS_QAnswer(http://porque.cs.upb.de:40123/qanswer/gerbil)	http://gerbil-qa.aksw.org/gerbil/experiment?id=202210020039	0.04795683884503947	0.28664807892192706	0.038910505836575876	0.30138292437350295	0.06248372819578235	0.34471329922151706	0.39702334016453633	2022-10-02 21:37:47
QALD9Plus-MT_de-davlan_ner-mgenre_el-libre_mt	English	NIFWS_Qanary_1(http://porque.cs.upb.de:40123/qanary_1/gerbil)	http://gerbil-qa.aksw.org/gerbil/experiment?id=202210020040	0.004293047130191322	0.26620614223911737	0.003345941227814955	0.2688402760127121	0.005988023952095809	0.2854984984984985	0.42895400041676146	2022-10-02 21:49:49
QALD9Plus-MT_de-davlan_ner-mgenre_el-libre_mt	English	NIFWS_Qanary_2(http://porque.cs.upb.de:40123/qanary_2/gerbil)	http://gerbil-qa.aksw.org/gerbil/experiment?id=202210020041	0.0	0.23333333333333334	0.0	0.23333333333333334	0.0	0.23333333333333334	0.37837837837837834	2022-10-02 22:19:54
QALD9Plus-MT_de-davlan_ner-mgenre_el-libre_mt	English	NIFWS_Qanary_3(http://porque.cs.upb.de:40123/qanary_3/gerbil)	http://gerbil-qa.aksw.org/gerbil/experiment?id=202210020042	0.00498649490961978	0.2609897584470037	0.00414866032843561	0.26882497290408436	0.006248372819578235	0.28966516516516516	0.43530523848154723	2022-10-02 22:29:56
QALD9Plus-MT_de-davlan_ner-mgenre_el-libre_mt	English	NIFWS_Qanary_4(http://porque.cs.upb.de:40123/qanary_4/gerbil)	http://gerbil-qa.aksw.org/gerbil/experiment?id=202210020043	0.0211672210462655	0.2336547525326983	0.014914243102162566	0.2334995483915705	0.0364488414475397	0.2446124031007752	0.3898949760587004	2022-10-02 22:35:58
QALD9Plus-MT_de-davlan_ner-mgenre_el-libre_mt	English	NIFWS_Qanary_5(http://porque.cs.upb.de:40123/qanary_5/gerbil)	http://gerbil-qa.aksw.org/gerbil/experiment?id=202210020044	0.0014282313734825041	0.23359789305966436	0.00131550098662574	0.2334699456869268	0.0015620932048945586	0.24366666666666664	0.38411734813174936	2022-10-02 22:46:01
QALD9PlusTrain-MT_de-flair_ner-mag_el-nllb_mt	English	NIFWS_QAnswer(http://porque.cs.upb.de:40123/qanswer/gerbil)	http://gerbil-qa.aksw.org/gerbil/experiment?id=202210020045	0.08163922362248183	0.2527272523640519	0.07312350663261102	0.25607635556897423	0.09239979177511713	0.29073278472628844	0.36203163627893686	2022-10-02 23:00:07
QALD9PlusTrain-MT_de-flair_ner-mag_el-nllb_mt	English	NIFWS_Qanary_1(http://porque.cs.upb.de:40123/qanary_1/gerbil)	http://gerbil-qa.aksw.org/gerbil/experiment?id=202210020046	0.0061633281972265025	0.18747122620098125	0.006082108464267613	0.18724322121236073	0.006246746486205101	0.22020428132111095	0.35400727238471674	2022-10-02 23:16:10
QALD9PlusTrain-MT_de-flair_ner-mag_el-nllb_mt	English	NIFWS_Qanary_2(http://porque.cs.upb.de:40123/qanary_2/gerbil)	http://gerbil-qa.aksw.org/gerbil/experiment?id=202210030000	0.0013398651760666584	0.14295029042166904	0.0034239246736571796	0.14283262613329145	8.328995314940135E-4	0.1525974025974026	0.2636491790677096	2022-10-03 00:10:21
QALD9PlusTrain-MT_de-flair_ner-mag_el-nllb_mt	English	NIFWS_Qanary_3(http://porque.cs.upb.de:40123/qanary_3/gerbil)	http://gerbil-qa.aksw.org/gerbil/experiment?id=202210030001	0.005970456534047043	0.17649606138198692	0.005903908794788274	0.1787009711426158	0.006038521603331598	0.2149490260658557	0.3472793667364331	2022-10-03 02:12:39
QALD9PlusTrain-MT_de-flair_ner-mag_el-nllb_mt	English	NIFWS_Qanary_4(http://porque.cs.upb.de:40123/qanary_4/gerbil)	http://gerbil-qa.aksw.org/gerbil/experiment?id=202210030002	0.006118439517260735	0.16308201852009604	0.006638246041412911	0.1647756512683575	0.005674128058302967	0.18553123929512777	0.30942383972303555	2022-10-03 02:23:45
QALD9PlusTrain-MT_de-flair_ner-mag_el-nllb_mt	English	NIFWS_Qanary_5(http://porque.cs.upb.de:40123/qanary_5/gerbil)	http://gerbil-qa.aksw.org/gerbil/experiment?id=202210030003	0.005283532119690312	0.16206070366101516	0.005309641467774157	0.16132885216043408	0.00525767829255596	0.18450950551477327	0.3084810696399059	2022-10-03 02:48:53
QALD9PlusTrain-MT_de-davlan_ner-mag_el-nllb_mt	English	NIFWS_QAnswer(http://porque.cs.upb.de:40123/qanswer/gerbil)	http://gerbil-qa.aksw.org/gerbil/experiment?id=202210030004	0.08393334704793251	0.2590842207093243	0.07481967480337422	0.26453892441561144	0.09557522123893805	0.2953525478366175	0.36871968973566915	2022-10-03 04:37:11
QALD9PlusTrain-MT_de-davlan_ner-mag_el-nllb_mt	English	NIFWS_Qanary_1(http://porque.cs.upb.de:40123/qanary_1/gerbil)	http://gerbil-qa.aksw.org/gerbil/experiment?id=202210030005	0.006934627797188809	0.19221939459539092	0.007110430454520593	0.194056582165415	0.00676730869338886	0.22778003889686854	0.36328452099746456	2022-10-03 04:54:16
QALD9PlusTrain-MT_de-davlan_ner-mag_el-nllb_mt	English	NIFWS_Qanary_2(http://porque.cs.upb.de:40123/qanary_2/gerbil)	http://gerbil-qa.aksw.org/gerbil/experiment?id=202210030006	0.0016169455897809039	0.14302301480946195	0.00361794500723589	0.14286927114759126	0.001041124414367517	0.15751140751140752	0.27066258738011156	2022-10-03 05:57:25
QALD9PlusTrain-MT_de-davlan_ner-mag_el-nllb_mt	English	NIFWS_Qanary_3(http://porque.cs.upb.de:40123/qanary_3/gerbil)	http://gerbil-qa.aksw.org/gerbil/experiment?id=202210030007	0.0069067111014513745	0.18393326600888432	0.0064417316095319605	0.18610657901100133	0.007444039562727746	0.2250480288119173	0.35915691345602413	2022-10-03 07:56:41
QALD9PlusTrain-MT_de-davlan_ner-mag_el-nllb_mt	English	NIFWS_Qanary_4(http://porque.cs.upb.de:40123/qanary_4/gerbil)	http://gerbil-qa.aksw.org/gerbil/experiment?id=202210030008	0.006291323216730259	0.15833274271486403	0.007141440190438405	0.15994741692700085	0.005622071837584591	0.1781602319241204	0.29936131349127776	2022-10-03 08:01:43
QALD9PlusTrain-MT_de-davlan_ner-mag_el-nllb_mt	English	NIFWS_Qanary_5(http://porque.cs.upb.de:40123/qanary_5/gerbil)	http://gerbil-qa.aksw.org/gerbil/experiment?id=202210030009	0.005175694532538373	0.162879704480016	0.005048255382331106	0.16255735338893532	0.005309734513274336	0.18450950551477327	0.3086787956799594	2022-10-03 08:24:48
QALD9Plus-MT_de-spacy_ner-mag_el-opus_mt	English	NIFWS_QAnswer(http://porque.cs.upb.de:40123/qanswer/gerbil)	http://gerbil-qa.aksw.org/gerbil/experiment?id=202210030010	0.13648839106891178	0.22637568659676863	0.0954356846473029	0.23868517269958142	0.23952095808383234	0.24753295767698574	0.3147335390485514	2022-10-03 10:19:04
QALD9Plus-MT_de-spacy_ner-mag_el-opus_mt	English	NIFWS_Qanary_1(http://porque.cs.upb.de:40123/qanary_1/gerbil)	http://gerbil-qa.aksw.org/gerbil/experiment?id=202210030011	0.0029136316337148808	0.22925137779446705	0.0024267637372161555	0.23732042447349427	0.0036448841447539702	0.2416096096096096	0.37949609455685357	2022-10-03 10:24:06
QALD9Plus-MT_de-spacy_ner-mag_el-opus_mt	English	NIFWS_Qanary_2(http://porque.cs.upb.de:40123/qanary_2/gerbil)	http://gerbil-qa.aksw.org/gerbil/experiment?id=202210030012	0.0010160880609652837	0.24	0.0014534883720930232	0.24	7.810466024472793E-4	0.24	0.38557377049180325	2022-10-03 10:53:10
QALD9Plus-MT_de-spacy_ner-mag_el-opus_mt	English	NIFWS_Qanary_3(http://porque.cs.upb.de:40123/qanary_3/gerbil)	http://gerbil-qa.aksw.org/gerbil/experiment?id=202210030013	0.0030303030303030303	0.24897249794993134	0.0023813067420747134	0.2571771410451923	0.004165581879718824	0.26827627627627626	0.41233269868902633	2022-10-03 11:14:12
