Dataset	Language	System	ExperimentURI	MicroF1	MacroF1	MicroPrecision	MacroPrecision	MicroRecall	MacroRecall	QALD-F1	Timestamp
QALD9PlusTrain-MT_fr-davlan_ner-mgenre_el-opus_mt	English	NIFWS_Qanary_1(http://porque.cs.upb.de:40123/qanary_1/gerbil)	http://gerbil-qa.aksw.org/gerbil/experiment?id=202212190010	0.014062275792796671	0.22917860739184773	0.020851063829787235	0.2283191733465364	0.010608356787183373	0.2532964932040135	0.3959652649755097	2022-12-19 16:40:33
QALD9PlusTrain-MT_fr-davlan_ner-mgenre_el-opus_mt	English	NIFWS_Qanary_3(http://porque.cs.upb.de:40123/qanary_3/gerbil)	http://gerbil-qa.aksw.org/gerbil/experiment?id=202212190011	0.014238583087341553	0.2191723669182432	0.013142830974950772	0.21686303985742622	0.015533665295518511	0.2562172200771515	0.39524559207074733	2022-12-19 16:40:33
QALD9PlusTrain-MT_de-babelscape_ner-mag_el-libre_mt	English	NIFWS_Qanary_1(http://porque.cs.upb.de:40123/qanary_1/gerbil)	http://gerbil-qa.aksw.org/gerbil/experiment?id=202212190012	0.005398999209902554	0.1608809955656969	0.004667400295981482	0.16050633882217624	0.006402581854146062	0.20390541166715445	0.33151512161896796	2022-12-19 16:40:34
QALD9PlusTrain-MT_de-babelscape_ner-mag_el-libre_mt	English	NIFWS_Qanary_3(http://porque.cs.upb.de:40123/qanary_3/gerbil)	http://gerbil-qa.aksw.org/gerbil/experiment?id=202212190013	0.0056916509633503825	0.16358771366699565	0.004512883061442293	0.1623926858448427	0.007703919629379001	0.21893796711664995	0.34969848752335414	2022-12-19 17:04:40
QALD9Plus-MT_de-davlan_ner-mag_el-nllb_mt	English	NIFWS_Qanary_1(http://porque.cs.upb.de:40123/qanary_1/gerbil)	http://gerbil-qa.aksw.org/gerbil/experiment?id=202212190014	0.0035288928098809002	0.2496784736638836	0.002458764470853396	0.25754026670648156	0.006248372819578235	0.29761838153943415	0.4409880570350462	2022-12-19 17:04:42
QALD9Plus-MT_de-davlan_ner-mag_el-nllb_mt	English	NIFWS_Qanary_3(http://porque.cs.upb.de:40123/qanary_3/gerbil)	http://gerbil-qa.aksw.org/gerbil/experiment?id=202212190015	0.0028830560394017663	0.2558300754226766	0.0018738288569643974	0.2639406633085409	0.006248372819578235	0.31011838153943416	0.45640614316129646	2022-12-19 17:04:43
QALD9PlusTrain-MT_de-babelscape_ner-mgenre_el-mbart_mt	English	NIFWS_Qanary_1(http://porque.cs.upb.de:40123/qanary_1/gerbil)	http://gerbil-qa.aksw.org/gerbil/experiment?id=202212190016	0.01049812533476165	0.19606266329260247	0.008920444201711269	0.19907601637224137	0.012753774076002082	0.24358087995795685	0.3791560962759756	2022-12-19 17:04:46
QALD9PlusTrain-MT_de-babelscape_ner-mgenre_el-mbart_mt	English	NIFWS_Qanary_3(http://porque.cs.upb.de:40123/qanary_3/gerbil)	http://gerbil-qa.aksw.org/gerbil/experiment?id=202212190017	0.008863728265264862	0.18895133949054937	0.006429660917517306	0.1911410299859962	0.014263404476834982	0.2441612731854089	0.37931564568277615	2022-12-19 17:04:47
QALD9Plus-MT_fr-spacy_ner-mgenre_el-libre_mt	English	NIFWS_Qanary_1(http://porque.cs.upb.de:40123/qanary_1/gerbil)	http://gerbil-qa.aksw.org/gerbil/experiment?id=202212190018	0.04927536231884058	0.40875688303020197	0.0389908256880734	0.44138888888888883	0.06692913385826772	0.4240229885057471	0.5725842658155091	2022-12-19 17:10:02
QALD9Plus-MT_fr-spacy_ner-mgenre_el-libre_mt	English	NIFWS_Qanary_3(http://porque.cs.upb.de:40123/qanary_3/gerbil)	http://gerbil-qa.aksw.org/gerbil/experiment?id=202212190019	0.01736111111111111	0.3302724108964359	0.009264160931709899	0.36220367278797994	0.1377952755905512	0.3547619047619047	0.49923203266600824	2022-12-19 17:10:02
QALD9PlusTrain-MT_de-flair_ner-mgenre_el-mbart_mt	English	NIFWS_Qanary_1(http://porque.cs.upb.de:40123/qanary_1/gerbil)	http://gerbil-qa.aksw.org/gerbil/experiment?id=202212190020	0.010318753394326776	0.19769472736468455	0.008617080658665923	0.20030150982596448	0.012857886517438834	0.24910913548621239	0.3864414805955691	2022-12-19 17:10:06
QALD9PlusTrain-MT_de-flair_ner-mgenre_el-mbart_mt	English	NIFWS_Qanary_3(http://porque.cs.upb.de:40123/qanary_3/gerbil)	http://gerbil-qa.aksw.org/gerbil/experiment?id=202212190021	0.008683521685292872	0.18408092334522247	0.006212294512099397	0.18624877458973932	0.014419573138990109	0.2476428539397169	0.3819837192139014	2022-12-19 17:10:06
QALD9Plus-MT_de-spacy_ner-mgenre_el-nllb_mt	English	NIFWS_Qanary_1(http://porque.cs.upb.de:40123/qanary_1/gerbil)	http://gerbil-qa.aksw.org/gerbil/experiment?id=202212190022	0.003892172408822257	0.24366737457334195	0.0026911193062892453	0.2513047621997246	0.007029419422025514	0.2996096096096096	0.44501506184976536	2022-12-19 17:11:08
QALD9Plus-MT_de-spacy_ner-mgenre_el-nllb_mt	English	NIFWS_Qanary_3(http://porque.cs.upb.de:40123/qanary_3/gerbil)	http://gerbil-qa.aksw.org/gerbil/experiment?id=202212190023	0.0033677765021048606	0.25167058315729646	0.002385082393755421	0.26456323645477814	0.005727675084613382	0.29210960960960963	0.44000359368103675	2022-12-19 17:11:09
QALD9PlusTrain-MT_ru-no_ner-no_el-opus_mt	English	NIFWS_Qanary_1(http://porque.cs.upb.de:40123/qanary_1/gerbil)	http://gerbil-qa.aksw.org/gerbil/experiment?id=202212190024	0.010777788814939902	0.16502684330618134	0.010305361637460228	0.1679518254965773	0.011295611889021914	0.19913855209313616	0.326649454964858	2022-12-19 17:12:13
QALD9PlusTrain-MT_ru-no_ner-no_el-opus_mt	English	NIFWS_Qanary_3(http://porque.cs.upb.de:40123/qanary_3/gerbil)	http://gerbil-qa.aksw.org/gerbil/experiment?id=202212190025	0.005495457583483922	0.16759942482407625	0.005239308977626735	0.17075839908523105	0.005777939722034251	0.19354922373743708	0.31941491420925894	2022-12-19 17:19:35
QALD9Plus-MT_ru-babelscape_ner-mgenre_el-opus_mt	English	NIFWS_Qanary_1(http://porque.cs.upb.de:40123/qanary_1/gerbil)	http://gerbil-qa.aksw.org/gerbil/experiment?id=202212190026	0.0023674537411999255	0.23679534721704754	0.0015561015561015561	0.24453285763879232	0.004946628482166103	0.2779429429429429	0.4229759715579921	2022-12-19 17:21:37
QALD9Plus-MT_ru-babelscape_ner-mgenre_el-opus_mt	English	NIFWS_Qanary_3(http://porque.cs.upb.de:40123/qanary_3/gerbil)	http://gerbil-qa.aksw.org/gerbil/experiment?id=202212190027	0.009924668181274663	0.2442318095776283	0.006441598758246022	0.2516071710435259	0.021608956001041395	0.30431153268653266	0.4493134588975846	2022-12-19 17:24:39
QALD9PlusTrain-MT_fr-davlan_ner-mgenre_el-nllb_mt	English	NIFWS_Qanary_1(http://porque.cs.upb.de:40123/qanary_1/gerbil)	http://gerbil-qa.aksw.org/gerbil/experiment?id=202212190028	0.010913679615292793	0.22098248801239517	0.01475334255417243	0.2199199275723313	0.008659883091578264	0.24418040123960746	0.3840898355303029	2022-12-19 17:24:43
QALD9PlusTrain-MT_fr-davlan_ner-mgenre_el-nllb_mt	English	NIFWS_Qanary_3(http://porque.cs.upb.de:40123/qanary_3/gerbil)	http://gerbil-qa.aksw.org/gerbil/experiment?id=202212190029	0.013979927652514481	0.20471514859080778	0.014050625990924498	0.2032701218460296	0.013909937215847585	0.22908644969580577	0.36344532884297787	2022-12-19 17:24:43
QALD9PlusTrain-MT_fr-babelscape_ner-mgenre_el-opus_mt	English	NIFWS_Qanary_1(http://porque.cs.upb.de:40123/qanary_1/gerbil)	http://gerbil-qa.aksw.org/gerbil/experiment?id=202212190030	0.013760054766387132	0.23800494262172825	0.018716826520160164	0.2361081030240617	0.010878978133795195	0.2677625299097895	0.412752755918897	2022-12-19 17:31:59
QALD9PlusTrain-MT_de-davlan_ner-mgenre_el-nllb_mt	English	NIFWS_Qanary_1(http://porque.cs.upb.de:40123/qanary_1/gerbil)	http://gerbil-qa.aksw.org/gerbil/experiment?id=202212200000	0.009941545419635621	0.19564887836309347	0.008422498554077501	0.19780376845656958	0.012129099427381572	0.24108975246682937	0.3778804288029461	2022-12-20 09:38:33
QALD9PlusTrain-MT_de-davlan_ner-mgenre_el-nllb_mt	English	NIFWS_Qanary_3(http://porque.cs.upb.de:40123/qanary_3/gerbil)	http://gerbil-qa.aksw.org/gerbil/experiment?id=202212200001	0.009554806905346505	0.17956542714699678	0.0075309790272735455	0.1812880139653596	0.013066111400312337	0.22661873064286633	0.3597203775526876	2022-12-20 09:38:33
QALD9PlusTrain-MT_fr-babelscape_ner-mgenre_el-mbart_mt	English	NIFWS_Qanary_1(http://porque.cs.upb.de:40123/qanary_1/gerbil)	http://gerbil-qa.aksw.org/gerbil/experiment?id=202212200002	0.009754783077337646	0.22838216077653428	0.00971342706879897	0.2273754746358757	0.009796492747347911	0.28318985404216374	0.4266196356808195	2022-12-20 09:38:36
QALD9PlusTrain-MT_fr-babelscape_ner-mgenre_el-mbart_mt	English	NIFWS_Qanary_3(http://porque.cs.upb.de:40123/qanary_3/gerbil)	http://gerbil-qa.aksw.org/gerbil/experiment?id=202212200003	0.011479981273789411	0.20497284506452013	0.009199752063419567	0.20340726899639563	0.01526304394890669	0.25644149490799384	0.39212885910719564	2022-12-20 09:38:36
QALD9PlusTrain-MT_fr-davlan_ner-mag_el-nllb_mt	English	NIFWS_Qanary_1(http://porque.cs.upb.de:40123/qanary_1/gerbil)	http://gerbil-qa.aksw.org/gerbil/experiment?id=202212200004	0.011211326314276474	0.20682547385538103	0.016679140382764888	0.2064064140588178	0.008443386014288807	0.22873638579559202	0.36550890818574117	2022-12-20 09:38:38
QALD9PlusTrain-MT_fr-davlan_ner-mag_el-nllb_mt	English	NIFWS_Qanary_3(http://porque.cs.upb.de:40123/qanary_3/gerbil)	http://gerbil-qa.aksw.org/gerbil/experiment?id=202212200005	0.014581755979922043	0.20857575586416086	0.015129473377945884	0.2071309254782505	0.014072310023814679	0.23487795548731158	0.371038158016339	2022-12-20 09:38:39
QALD9Plus-MT_de-davlan_ner-mgenre_el-libre_mt	English	NIFWS_Qanary_1(http://porque.cs.upb.de:40123/qanary_1/gerbil)	http://gerbil-qa.aksw.org/gerbil/experiment?id=202212200006	0.014673046251993619	0.25355474244248716	0.010575928267616967	0.2567079127232171	0.023952095808383235	0.2757555078442929	0.41480341937468196	2022-12-20 09:38:40
QALD9Plus-MT_de-davlan_ner-mgenre_el-libre_mt	English	NIFWS_Qanary_3(http://porque.cs.upb.de:40123/qanary_3/gerbil)	http://gerbil-qa.aksw.org/gerbil/experiment?id=202212200007	0.003978439425051335	0.26110384473392856	0.002639870561185387	0.26888211937211554	0.00807081489195522	0.3229984984984985	0.46692596901198447	2022-12-20 09:38:40
QALD9PlusTrain-MT_de-flair_ner-mag_el-nllb_mt	English	NIFWS_Qanary_1(http://porque.cs.upb.de:40123/qanary_1/gerbil)	http://gerbil-qa.aksw.org/gerbil/experiment?id=202212200008	0.005762773391414829	0.18063000673079715	0.005107375532856109	0.18240610029834167	0.006611140031233732	0.2253230364398661	0.35838677051416074	2022-12-20 09:47:43
QALD9PlusTrain-MT_de-flair_ner-mag_el-nllb_mt	English	NIFWS_Qanary_3(http://porque.cs.upb.de:40123/qanary_3/gerbil)	http://gerbil-qa.aksw.org/gerbil/experiment?id=202212200009	0.006223973492141674	0.17917030014910054	0.005460402262727844	0.18057187565184135	0.0072358146798542425	0.22504802881191727	0.3587027846821001	2022-12-20 09:48:44
QALD9PlusTrain-MT_de-davlan_ner-mag_el-nllb_mt	English	NIFWS_Qanary_1(http://porque.cs.upb.de:40123/qanary_1/gerbil)	http://gerbil-qa.aksw.org/gerbil/experiment?id=202212200010	0.005992954846973786	0.1879879796060114	0.0053451934062346985	0.18977057308834638	0.006819364914107236	0.23023704135387102	0.36436078106509556	2022-12-20 09:51:48
QALD9PlusTrain-MT_de-davlan_ner-mag_el-nllb_mt	English	NIFWS_Qanary_3(http://porque.cs.upb.de:40123/qanary_3/gerbil)	http://gerbil-qa.aksw.org/gerbil/experiment?id=202212200011	0.006355031439504128	0.17917146196523825	0.005573217159229169	0.18057245810603753	0.00739198334200937	0.22504802881191727	0.35809094407087366	2022-12-20 09:52:49
QALD9Plus-MT_de-spacy_ner-mag_el-opus_mt	English	NIFWS_Qanary_1(http://porque.cs.upb.de:40123/qanary_1/gerbil)	http://gerbil-qa.aksw.org/gerbil/experiment?id=202212200012	0.0032480714575720666	0.23594901619942255	0.0026617867243387125	0.24400261306487964	0.004165581879718824	0.2549429429429429	0.39508041743062194	2022-12-20 09:52:51
QALD9Plus-MT_de-spacy_ner-mag_el-opus_mt	English	NIFWS_Qanary_3(http://porque.cs.upb.de:40123/qanary_3/gerbil)	http://gerbil-qa.aksw.org/gerbil/experiment?id=202212200013	0.003215847697453049	0.25725580468039766	0.002135474502434441	0.27057818607926987	0.006508721687060661	0.31577627627627625	0.46438928237537436	2022-12-20 09:52:51
QALD9PlusTrain-MT_fr-davlan_ner-mgenre_el-libre_mt	English	NIFWS_Qanary_1(http://porque.cs.upb.de:40123/qanary_1/gerbil)	http://gerbil-qa.aksw.org/gerbil/experiment?id=202212200014	0.009554725301647577	0.22800039959040114	0.011002962336013541	0.22717588045031328	0.008443386014288807	0.25802675991355234	0.4009682775741133	2022-12-20 09:56:54
QALD9PlusTrain-MT_fr-davlan_ner-mgenre_el-libre_mt	English	NIFWS_Qanary_3(http://porque.cs.upb.de:40123/qanary_3/gerbil)	http://gerbil-qa.aksw.org/gerbil/experiment?id=202212200015	0.012135922330097087	0.20154685668084166	0.010667979648777285	0.2004530515588116	0.014072310023814679	0.23054059400709295	0.36469278642616687	2022-12-20 09:56:54
QALD9PlusTrain-MT_ru-no_ner-no_el-mbart_mt	English	NIFWS_Qanary_1(http://porque.cs.upb.de:40123/qanary_1/gerbil)	http://gerbil-qa.aksw.org/gerbil/experiment?id=202212200016	0.010901984984058418	0.17628314762663924	0.010771810375489051	0.17888893356396707	0.011035344333975327	0.1975386065593671	0.32518526307754914	2022-12-20 09:57:58
QALD9PlusTrain-MT_ru-no_ner-no_el-mbart_mt	English	NIFWS_Qanary_3(http://porque.cs.upb.de:40123/qanary_3/gerbil)	http://gerbil-qa.aksw.org/gerbil/experiment?id=202212200017	0.011393692777212616	0.17074530508981212	0.011139290864786912	0.17408048863388553	0.011659986466087138	0.19703108031654673	0.3238867320701913	2022-12-20 09:59:59
QALD9Plus-MT_de-davlan_ner-mgenre_el-nllb_mt	English	NIFWS_Qanary_1(http://porque.cs.upb.de:40123/qanary_1/gerbil)	http://gerbil-qa.aksw.org/gerbil/experiment?id=202212200018	0.0036378334680679065	0.2574796290162162	0.00245387621557757	0.26488509370921093	0.007029419422025514	0.31261838153943416	0.45637290294170263	2022-12-20 10:00:00
QALD9Plus-MT_de-davlan_ner-mgenre_el-nllb_mt	English	NIFWS_Qanary_3(http://porque.cs.upb.de:40123/qanary_3/gerbil)	http://gerbil-qa.aksw.org/gerbil/experiment?id=202212200019	0.0032362459546925564	0.25699242896379365	0.002101985208252238	0.26463278525018824	0.007029419422025514	0.3251183815394342	0.4705353695624659	2022-12-20 10:00:00
QALD9Plus-MT_de-spacy_ner-mgenre_el-libre_mt	English	NIFWS_Qanary_1(http://porque.cs.upb.de:40123/qanary_1/gerbil)	http://gerbil-qa.aksw.org/gerbil/experiment?id=202212200020	0.005409178153899842	0.25299369859272297	0.004067707649914709	0.2555698809634336	0.00807081489195522	0.29683183183183187	0.4407497354555506	2022-12-20 10:01:01
QALD9Plus-MT_de-spacy_ner-mgenre_el-libre_mt	English	NIFWS_Qanary_3(http://porque.cs.upb.de:40123/qanary_3/gerbil)	http://gerbil-qa.aksw.org/gerbil/experiment?id=202212200021	0.0032945427493490625	0.2529431217585679	0.002069702229937241	0.25554225790622404	0.00807081489195522	0.3284984984984985	0.4747207317045169	2022-12-20 10:13:03
QALD9PlusTrain-MT_ru-babelscape_ner-mgenre_el-libre_mt	English	NIFWS_Qanary_1(http://porque.cs.upb.de:40123/qanary_1/gerbil)	http://gerbil-qa.aksw.org/gerbil/experiment?id=202212200022	0.008400112470125122	0.1699806196172208	0.006340699864696363	0.17109678364832173	0.012440789131226902	0.21768063773081	0.3487866864349717	2022-12-20 10:13:05
QALD9PlusTrain-MT_ru-babelscape_ner-mgenre_el-libre_mt	English	NIFWS_Qanary_3(http://porque.cs.upb.de:40123/qanary_3/gerbil)	http://gerbil-qa.aksw.org/gerbil/experiment?id=202212200023	0.009148939350903683	0.1759480499389574	0.006417516043790109	0.17678529000480495	0.015928374368851177	0.23722658605510014	0.37170120331664586	2022-12-20 10:13:05
QALD9Plus-MT_fr-davlan_ner-mag_el-nllb_mt	English	NIFWS_Qanary_1(http://porque.cs.upb.de:40123/qanary_1/gerbil)	http://gerbil-qa.aksw.org/gerbil/experiment?id=202212200024	0.025599999999999994	0.37439578163771714	0.01606425702811245	0.4053042039059914	0.06299212598425197	0.41988505747126437	0.5610711615610765	2022-12-20 10:13:05
QALD9Plus-MT_fr-davlan_ner-mag_el-nllb_mt	English	NIFWS_Qanary_3(http://porque.cs.upb.de:40123/qanary_3/gerbil)	http://gerbil-qa.aksw.org/gerbil/experiment?id=202212200025	0.001977261492832427	0.3261538461538461	0.0011305822498586771	0.36	0.007874015748031496	0.3233333333333333	0.4784986595174262	2022-12-20 10:15:06
QALD9Plus-MT_fr-spacy_ner-mgenre_el-mbart_mt	English	NIFWS_Qanary_1(http://porque.cs.upb.de:40123/qanary_1/gerbil)	http://gerbil-qa.aksw.org/gerbil/experiment?id=202212200026	0.009725261366399222	0.36882755440829385	0.005182689816014512	0.40142425582080754	0.07874015748031496	0.42402298850574716	0.5341153343356676	2022-12-20 10:15:08
QALD9Plus-MT_fr-spacy_ner-mgenre_el-mbart_mt	English	NIFWS_Qanary_3(http://porque.cs.upb.de:40123/qanary_3/gerbil)	http://gerbil-qa.aksw.org/gerbil/experiment?id=202212200027	0.025823989126741418	0.41034308227452776	0.014131647452584604	0.44223903971989864	0.14960629921259844	0.4747619047619047	0.607232686411762	2022-12-20 10:15:08
QALD9Plus-MT_de-flair_ner-mgenre_el-mbart_mt	English	NIFWS_Qanary_1(http://porque.cs.upb.de:40123/qanary_1/gerbil)	http://gerbil-qa.aksw.org/gerbil/experiment?id=202212200028	0.01375453446191052	0.24447911125236985	0.009690128846768183	0.25256943428296436	0.02369174694090081	0.29853328562207065	0.435677195439196	2022-12-20 10:18:09
QALD9Plus-MT_de-flair_ner-mgenre_el-mbart_mt	English	NIFWS_Qanary_3(http://porque.cs.upb.de:40123/qanary_3/gerbil)	http://gerbil-qa.aksw.org/gerbil/experiment?id=202212200029	0.003561359252114557	0.26519557416557193	0.002490401577254332	0.2779937385963899	0.006248372819578235	0.3191096096096096	0.4661740725001565	2022-12-20 10:18:09
QALD9Plus-MT_fr-no_ner-no_el-nllb_mt	English	NIFWS_Qanary_1(http://porque.cs.upb.de:40123/qanary_1/gerbil)	http://gerbil-qa.aksw.org/gerbil/experiment?id=202212200030	0.006707855251544571	0.41414818423425415	0.0035113657364627612	0.4451791251660167	0.07480314960629922	0.4998850574712644	0.5918158636883548	2022-12-20 10:18:09
QALD9Plus-MT_fr-no_ner-no_el-nllb_mt	English	NIFWS_Qanary_3(http://porque.cs.upb.de:40123/qanary_3/gerbil)	http://gerbil-qa.aksw.org/gerbil/experiment?id=202212200031	0.01640723601177955	0.4104798010341673	0.008666666666666666	0.4423075530298337	0.15354330708661418	0.5147619047619048	0.6390061140990125	2022-12-20 10:21:11
QALD9PlusTrain-MT_ru-babelscape_ner-mgenre_el-mbart_mt	English	NIFWS_Qanary_1(http://porque.cs.upb.de:40123/qanary_1/gerbil)	http://gerbil-qa.aksw.org/gerbil/experiment?id=202212200032	0.007395268708769276	0.1731302547484967	0.006200021136435693	0.17649587569456945	0.009161417937639894	0.21888510121029545	0.35056570830355055	2022-12-20 10:24:15
QALD9PlusTrain-MT_ru-babelscape_ner-mgenre_el-mbart_mt	English	NIFWS_Qanary_3(http://porque.cs.upb.de:40123/qanary_3/gerbil)	http://gerbil-qa.aksw.org/gerbil/experiment?id=202212200033	0.006132617861249521	0.18527043477227803	0.004853043768388486	0.18869232302392724	0.008328561761490813	0.22623804238676604	0.3605398462632597	2022-12-20 10:24:15
QALD9PlusTrain-MT_de-spacy_ner-mag_el-libre_mt	English	NIFWS_Qanary_1(http://porque.cs.upb.de:40123/qanary_1/gerbil)	http://gerbil-qa.aksw.org/gerbil/experiment?id=202212200034	0.005682605682605682	0.16336926985505476	0.005108185555878567	0.16297644466948485	0.006402581854146062	0.21223381486751502	0.3429859117049698	2022-12-20 10:27:18
QALD9PlusTrain-MT_de-spacy_ner-mag_el-libre_mt	English	NIFWS_Qanary_3(http://porque.cs.upb.de:40123/qanary_3/gerbil)	http://gerbil-qa.aksw.org/gerbil/experiment?id=202212200035	0.0061911273169249475	0.1668488572728521	0.004873673194797428	0.16613330636675067	0.008484722294518765	0.21823369354569017	0.3492962871117082	2022-12-20 10:29:19
QALD9PlusTrain-MT_de-davlan_ner-mgenre_el-opus_mt	English	NIFWS_Qanary_1(http://porque.cs.upb.de:40123/qanary_1/gerbil)	http://gerbil-qa.aksw.org/gerbil/experiment?id=202212200036	0.009133267742115132	0.2025141379079089	0.007097723535012551	0.20277280421599836	0.012805830296720458	0.2520341384112153	0.38867992379496935	2022-12-20 10:30:23
QALD9PlusTrain-MT_de-davlan_ner-mgenre_el-opus_mt	English	NIFWS_Qanary_3(http://porque.cs.upb.de:40123/qanary_3/gerbil)	http://gerbil-qa.aksw.org/gerbil/experiment?id=202212200037	0.009646807990073576	0.18038556702845765	0.007261056010102339	0.18072058712025962	0.014367516918271733	0.22801872877601442	0.35926997096243457	2022-12-20 10:31:23
QALD9PlusTrain-MT_de-davlan_ner-mag_el-opus_mt	English	NIFWS_Qanary_1(http://porque.cs.upb.de:40123/qanary_1/gerbil)	http://gerbil-qa.aksw.org/gerbil/experiment?id=202212200038	0.005356479580865247	0.19203023081419232	0.0042888895845725195	0.192094509902753	0.007131702238417491	0.2394069255237552	0.374117368077808	2022-12-20 10:37:26
QALD9PlusTrain-MT_de-davlan_ner-mag_el-opus_mt	English	NIFWS_Qanary_3(http://porque.cs.upb.de:40123/qanary_3/gerbil)	http://gerbil-qa.aksw.org/gerbil/experiment?id=202212200039	0.006056236481614997	0.17982110469465543	0.0046316718129686815	0.17991663067279953	0.008746355685131196	0.22931452981156822	0.36124849919472946	2022-12-20 10:49:34
QALD9PlusTrain-MT_de-spacy_ner-mgenre_el-libre_mt	English	NIFWS_Qanary_1(http://porque.cs.upb.de:40123/qanary_1/gerbil)	http://gerbil-qa.aksw.org/gerbil/experiment?id=202212200040	0.009377506323647356	0.1717372966862076	0.007750883872722328	0.17093341139795984	0.011868200510124409	0.21943792184103528	0.3498312330388513	2022-12-20 10:54:37
QALD9PlusTrain-MT_de-spacy_ner-mgenre_el-libre_mt	English	NIFWS_Qanary_3(http://porque.cs.upb.de:40123/qanary_3/gerbil)	http://gerbil-qa.aksw.org/gerbil/experiment?id=202212200041	0.009445490273787114	0.17039068285983003	0.006917067743729896	0.16922722724305536	0.014887304148664827	0.22351332702610952	0.35526079027305857	2022-12-20 10:54:37
QALD9PlusTrain-MT_ru-no_ner-no_el-libre_mt	English	NIFWS_Qanary_1(http://porque.cs.upb.de:40123/qanary_1/gerbil)	http://gerbil-qa.aksw.org/gerbil/experiment?id=202212200042	0.005585356412099761	0.15547003284028083	0.005956944854025361	0.15424920539582115	0.005257404611941075	0.1793751829089845	0.3009347123792209	2022-12-20 10:54:41
