Test Name	Language	Components	Gold File	Prediction File	Uploaded Gold File	Uploaded Prediction File	Experiment URI	BertScore F1	BLEURT Score	BLEU	BLEU NLTK	METEOR	chrF++	TER	Error Count	Timestamp	GERBIL version
QALD9PlusTest-MT	de	['babelscape_ner', 'mag_el', 'libre_mt']	QALD9Plus-MT_de-en_gold_file	pred_results/QALD9Plus-MT_de-babelscape_ner-mag_el-libre_mt	6fc33e75c9c84086bf6f1ebb43c74ba2QALD9Plus-MT_de-en_gold_file.txt	bf7fee3263d04639acf4b8487f2a598aQALD9Plus-MT_de-babelscape_ner-mag_el-libre_mt.txt	https://beng.dice-research.org/gerbil/experiment?id=202210130658	0.9327786497	-0.2045182642	33.84	0.33	0.35	0.6	0.52	0	2022-10-13 23:29:11	1.2.7
QALD9PlusTest-MT	de	['babelscape_ner', 'mag_el', 'opus_mt']	QALD9Plus-MT_de-en_gold_file	pred_results/QALD9Plus-MT_de-babelscape_ner-mag_el-opus_mt	6fc33e75c9c84086bf6f1ebb43c74ba2QALD9Plus-MT_de-en_gold_file.txt	7b6e458f64224f18943cecde41dc4807QALD9Plus-MT_de-babelscape_ner-mag_el-opus_mt.txt	https://beng.dice-research.org/gerbil/experiment?id=202210130659	0.949072146	0.03533681673	42.66	0.43	0.4	0.68	0.44	0	2022-10-13 23:29:21	1.2.7
QALD9PlusTest-MT	de	['babelscape_ner', 'mag_el', 'nllb_mt']	QALD9Plus-MT_de-en_gold_file	pred_results/QALD9Plus-MT_de-babelscape_ner-mag_el-nllb_mt	6fc33e75c9c84086bf6f1ebb43c74ba2QALD9Plus-MT_de-en_gold_file.txt	1962791b7ac048d4b0925828ed5fec92QALD9Plus-MT_de-babelscape_ner-mag_el-nllb_mt.txt	https://beng.dice-research.org/gerbil/experiment?id=202210130660	0.9497407989	0.02475180445	40.8	0.41	0.39	0.67	0.44	0	2022-10-13 23:29:31	1.2.7
QALD9PlusTest-MT	de	['babelscape_ner', 'mag_el', 'mbart_mt']	QALD9Plus-MT_de-en_gold_file	pred_results/QALD9Plus-MT_de-babelscape_ner-mag_el-mbart_mt	6fc33e75c9c84086bf6f1ebb43c74ba2QALD9Plus-MT_de-en_gold_file.txt	4c74708855ce4ea99a7bc8c3b98dc3fdQALD9Plus-MT_de-babelscape_ner-mag_el-mbart_mt.txt	https://beng.dice-research.org/gerbil/experiment?id=202210130661	0.945465883	0.002198762347	42.35	0.42	0.39	0.68	0.45	0	2022-10-13 23:29:42	1.2.7
QALD9PlusTest-MT	de	['babelscape_ner', 'mgenre_el', 'libre_mt']	QALD9Plus-MT_de-en_gold_file	pred_results/QALD9Plus-MT_de-babelscape_ner-mgenre_el-libre_mt	6fc33e75c9c84086bf6f1ebb43c74ba2QALD9Plus-MT_de-en_gold_file.txt	c7f2b8d872e949c2b905b0ab0a24cc95QALD9Plus-MT_de-babelscape_ner-mgenre_el-libre_mt.txt	https://beng.dice-research.org/gerbil/experiment?id=202210130662	0.9379253678	-0.09814361585	32.91	0.32	0.35	0.61	0.51	0	2022-10-13 23:29:52	1.2.7
QALD9PlusTest-MT	de	['babelscape_ner', 'mgenre_el', 'opus_mt']	QALD9Plus-MT_de-en_gold_file	pred_results/QALD9Plus-MT_de-babelscape_ner-mgenre_el-opus_mt	6fc33e75c9c84086bf6f1ebb43c74ba2QALD9Plus-MT_de-en_gold_file.txt	c01b9cbdf4a14d3c8fb743c03f4ed688QALD9Plus-MT_de-babelscape_ner-mgenre_el-opus_mt.txt	https://beng.dice-research.org/gerbil/experiment?id=202210130663	0.9512786218	0.1256405768	41.29	0.42	0.4	0.68	0.44	0	2022-10-13 23:30:02	1.2.7
QALD9PlusTest-MT	de	['babelscape_ner', 'mgenre_el', 'nllb_mt']	QALD9Plus-MT_de-en_gold_file	pred_results/QALD9Plus-MT_de-babelscape_ner-mgenre_el-nllb_mt	6fc33e75c9c84086bf6f1ebb43c74ba2QALD9Plus-MT_de-en_gold_file.txt	ce732eeceb7f4fbab7dc597567e1f9afQALD9Plus-MT_de-babelscape_ner-mgenre_el-nllb_mt.txt	https://beng.dice-research.org/gerbil/experiment?id=202210130664	0.9519668047	0.09923126869	40.28	0.41	0.39	0.66	0.44	0	2022-10-13 23:30:12	1.2.7
QALD9PlusTest-MT	de	['babelscape_ner', 'mgenre_el', 'mbart_mt']	QALD9Plus-MT_de-en_gold_file	pred_results/QALD9Plus-MT_de-babelscape_ner-mgenre_el-mbart_mt	6fc33e75c9c84086bf6f1ebb43c74ba2QALD9Plus-MT_de-en_gold_file.txt	527da15818974b3abee0772844358f19QALD9Plus-MT_de-babelscape_ner-mgenre_el-mbart_mt.txt	https://beng.dice-research.org/gerbil/experiment?id=202210130665	0.9483020206	0.08707318832	41.44	0.41	0.38	0.67	0.45	0	2022-10-13 23:30:22	1.2.7
QALD9PlusTest-MT	de	['flair_ner', 'mag_el', 'libre_mt']	QALD9Plus-MT_de-en_gold_file	pred_results/QALD9Plus-MT_de-flair_ner-mag_el-libre_mt	6fc33e75c9c84086bf6f1ebb43c74ba2QALD9Plus-MT_de-en_gold_file.txt	71eed9f3b7bc41538aecad47e95106e5QALD9Plus-MT_de-flair_ner-mag_el-libre_mt.txt	https://beng.dice-research.org/gerbil/experiment?id=202210130666	0.9346811465	-0.156266697	34.19	0.34	0.36	0.61	0.51	0	2022-10-13 23:30:32	1.2.7
QALD9PlusTest-MT	de	['flair_ner', 'mag_el', 'opus_mt']	QALD9Plus-MT_de-en_gold_file	pred_results/QALD9Plus-MT_de-flair_ner-mag_el-opus_mt	6fc33e75c9c84086bf6f1ebb43c74ba2QALD9Plus-MT_de-en_gold_file.txt	47b019613c1542b68a4722c24c93d0e2QALD9Plus-MT_de-flair_ner-mag_el-opus_mt.txt	https://beng.dice-research.org/gerbil/experiment?id=202210130667	0.9517781905	0.08592440364	43.14	0.43	0.4	0.69	0.42	0	2022-10-13 23:30:42	1.2.7
QALD9PlusTest-MT	de	['flair_ner', 'mag_el', 'nllb_mt']	QALD9Plus-MT_de-en_gold_file	pred_results/QALD9Plus-MT_de-flair_ner-mag_el-nllb_mt	6fc33e75c9c84086bf6f1ebb43c74ba2QALD9Plus-MT_de-en_gold_file.txt	a6aeb4ca1eeb42c78639efbc334205ffQALD9Plus-MT_de-flair_ner-mag_el-nllb_mt.txt	https://beng.dice-research.org/gerbil/experiment?id=202210130668	0.9535215255	0.1087738234	42.22	0.43	0.4	0.68	0.42	0	2022-10-13 23:30:52	1.2.7
QALD9PlusTest-MT	de	['flair_ner', 'mag_el', 'mbart_mt']	QALD9Plus-MT_de-en_gold_file	pred_results/QALD9Plus-MT_de-flair_ner-mag_el-mbart_mt	6fc33e75c9c84086bf6f1ebb43c74ba2QALD9Plus-MT_de-en_gold_file.txt	8267478c9d3943029bb426fc58f0c92bQALD9Plus-MT_de-flair_ner-mag_el-mbart_mt.txt	https://beng.dice-research.org/gerbil/experiment?id=202210130669	0.9481506336	0.0627181458	43	0.43	0.39	0.69	0.43	0	2022-10-13 23:31:02	1.2.7
QALD9PlusTest-MT	de	['flair_ner', 'mgenre_el', 'libre_mt']	QALD9Plus-MT_de-en_gold_file	pred_results/QALD9Plus-MT_de-flair_ner-mgenre_el-libre_mt	6fc33e75c9c84086bf6f1ebb43c74ba2QALD9Plus-MT_de-en_gold_file.txt	84c2020edcef44ce9ebd6ddedea7c80bQALD9Plus-MT_de-flair_ner-mgenre_el-libre_mt.txt	https://beng.dice-research.org/gerbil/experiment?id=202210130670	0.9402102248	-0.05657635987	35.56	0.35	0.36	0.62	0.49	0	2022-10-13 23:31:12	1.2.7
QALD9PlusTest-MT	de	['flair_ner', 'mgenre_el', 'opus_mt']	QALD9Plus-MT_de-en_gold_file	pred_results/QALD9Plus-MT_de-flair_ner-mgenre_el-opus_mt	6fc33e75c9c84086bf6f1ebb43c74ba2QALD9Plus-MT_de-en_gold_file.txt	722ad5425c2e4e29a1ba6b882543e550QALD9Plus-MT_de-flair_ner-mgenre_el-opus_mt.txt	https://beng.dice-research.org/gerbil/experiment?id=202210130671	0.9541987634	0.1670425246	42.32	0.43	0.4	0.69	0.42	0	2022-10-13 23:31:22	1.2.7
QALD9PlusTest-MT	de	['flair_ner', 'mgenre_el', 'nllb_mt']	QALD9Plus-MT_de-en_gold_file	pred_results/QALD9Plus-MT_de-flair_ner-mgenre_el-nllb_mt	6fc33e75c9c84086bf6f1ebb43c74ba2QALD9Plus-MT_de-en_gold_file.txt	932aab5d61ad44c4911e8eb0c6ee4aeaQALD9Plus-MT_de-flair_ner-mgenre_el-nllb_mt.txt	https://beng.dice-research.org/gerbil/experiment?id=202210130672	0.9550756959	0.1763871616	42.22	0.43	0.4	0.68	0.42	0	2022-10-13 23:31:32	1.2.7
QALD9PlusTest-MT	de	['flair_ner', 'mgenre_el', 'mbart_mt']	QALD9Plus-MT_de-en_gold_file	pred_results/QALD9Plus-MT_de-flair_ner-mgenre_el-mbart_mt	6fc33e75c9c84086bf6f1ebb43c74ba2QALD9Plus-MT_de-en_gold_file.txt	ca1e73b2957f43aaa4464c9b31e3b2abQALD9Plus-MT_de-flair_ner-mgenre_el-mbart_mt.txt	https://beng.dice-research.org/gerbil/experiment?id=202210130673	0.9506247079	0.1465498028	43.55	0.43	0.4	0.69	0.43	0	2022-10-13 23:31:43	1.2.7
QALD9PlusTest-MT	de	['davlan_ner', 'mag_el', 'libre_mt']	QALD9Plus-MT_de-en_gold_file	pred_results/QALD9Plus-MT_de-davlan_ner-mag_el-libre_mt	6fc33e75c9c84086bf6f1ebb43c74ba2QALD9Plus-MT_de-en_gold_file.txt	a5bc515234e24b679386f283a2f431fbQALD9Plus-MT_de-davlan_ner-mag_el-libre_mt.txt	https://beng.dice-research.org/gerbil/experiment?id=202210130674	0.9345015681	-0.1518762225	32.74	0.33	0.36	0.61	0.51	0	2022-10-13 23:31:53	1.2.7
QALD9PlusTest-MT	de	['davlan_ner', 'mag_el', 'opus_mt']	QALD9Plus-MT_de-en_gold_file	pred_results/QALD9Plus-MT_de-davlan_ner-mag_el-opus_mt	6fc33e75c9c84086bf6f1ebb43c74ba2QALD9Plus-MT_de-en_gold_file.txt	23fd11771d9748a8870df28f10f290a3QALD9Plus-MT_de-davlan_ner-mag_el-opus_mt.txt	https://beng.dice-research.org/gerbil/experiment?id=202210130675	0.9516803324	0.09277755824	42.86	0.43	0.4	0.69	0.42	0	2022-10-13 23:32:03	1.2.7
QALD9PlusTest-MT	de	['davlan_ner', 'mag_el', 'nllb_mt']	QALD9Plus-MT_de-en_gold_file	pred_results/QALD9Plus-MT_de-davlan_ner-mag_el-nllb_mt	6fc33e75c9c84086bf6f1ebb43c74ba2QALD9Plus-MT_de-en_gold_file.txt	5537700160c74917a510e89f0c96a511QALD9Plus-MT_de-davlan_ner-mag_el-nllb_mt.txt	https://beng.dice-research.org/gerbil/experiment?id=202210130676	0.9530379736	0.08720561149	41.27	0.42	0.4	0.68	0.42	0	2022-10-13 23:32:13	1.2.7
QALD9PlusTest-MT	de	['davlan_ner', 'mag_el', 'mbart_mt']	QALD9Plus-MT_de-en_gold_file	pred_results/QALD9Plus-MT_de-davlan_ner-mag_el-mbart_mt	6fc33e75c9c84086bf6f1ebb43c74ba2QALD9Plus-MT_de-en_gold_file.txt	98b2cbe61db04cee8e6a7eb37bdd72a9QALD9Plus-MT_de-davlan_ner-mag_el-mbart_mt.txt	https://beng.dice-research.org/gerbil/experiment?id=202210130677	0.9476543081	0.05699387752	42.22	0.42	0.39	0.68	0.43	0	2022-10-13 23:32:23	1.2.7
QALD9PlusTest-MT	de	['davlan_ner', 'mgenre_el', 'libre_mt']	QALD9Plus-MT_de-en_gold_file	pred_results/QALD9Plus-MT_de-davlan_ner-mgenre_el-libre_mt	6fc33e75c9c84086bf6f1ebb43c74ba2QALD9Plus-MT_de-en_gold_file.txt	3c8ef0ce96894ec9bf904467ed8b3e0dQALD9Plus-MT_de-davlan_ner-mgenre_el-libre_mt.txt	https://beng.dice-research.org/gerbil/experiment?id=202210130678	0.9383031722	-0.05686084049	34.12	0.34	0.36	0.62	0.5	0	2022-10-13 23:32:33	1.2.7
QALD9PlusTest-MT	de	['davlan_ner', 'mgenre_el', 'opus_mt']	QALD9Plus-MT_de-en_gold_file	pred_results/QALD9Plus-MT_de-davlan_ner-mgenre_el-opus_mt	6fc33e75c9c84086bf6f1ebb43c74ba2QALD9Plus-MT_de-en_gold_file.txt	8c2b891a5a654e5dac529b3b5623a7deQALD9Plus-MT_de-davlan_ner-mgenre_el-opus_mt.txt	https://beng.dice-research.org/gerbil/experiment?id=202210130679	0.9539165493	0.165502316	42.79	0.43	0.4	0.69	0.42	0	2022-10-13 23:32:43	1.2.7
QALD9PlusTest-MT	de	['davlan_ner', 'mgenre_el', 'nllb_mt']	QALD9Plus-MT_de-en_gold_file	pred_results/QALD9Plus-MT_de-davlan_ner-mgenre_el-nllb_mt	6fc33e75c9c84086bf6f1ebb43c74ba2QALD9Plus-MT_de-en_gold_file.txt	1718b5be8d5b413b90e1d12262a3e1d4QALD9Plus-MT_de-davlan_ner-mgenre_el-nllb_mt.txt	https://beng.dice-research.org/gerbil/experiment?id=202210130680	0.9549248481	0.1681390173	42.19	0.42	0.4	0.68	0.41	0	2022-10-13 23:32:53	1.2.7
QALD9PlusTest-MT	de	['davlan_ner', 'mgenre_el', 'mbart_mt']	QALD9Plus-MT_de-en_gold_file	pred_results/QALD9Plus-MT_de-davlan_ner-mgenre_el-mbart_mt	6fc33e75c9c84086bf6f1ebb43c74ba2QALD9Plus-MT_de-en_gold_file.txt	e714d50f921b421ba2a08905a1a6e463QALD9Plus-MT_de-davlan_ner-mgenre_el-mbart_mt.txt	https://beng.dice-research.org/gerbil/experiment?id=202210130681	0.9497287277	0.1314930888	42.68	0.43	0.39	0.68	0.42	0	2022-10-13 23:33:03	1.2.7
QALD9PlusTest-MT	de	['spacy_ner', 'mag_el', 'libre_mt']	QALD9Plus-MT_de-en_gold_file	pred_results/QALD9Plus-MT_de-spacy_ner-mag_el-libre_mt	6fc33e75c9c84086bf6f1ebb43c74ba2QALD9Plus-MT_de-en_gold_file.txt	0e984317154844f595e09afc7d565828QALD9Plus-MT_de-spacy_ner-mag_el-libre_mt.txt	https://beng.dice-research.org/gerbil/experiment?id=202210130682	0.928220584	-0.2058930192	33.48	0.33	0.36	0.6	0.52	0	2022-10-13 23:33:14	1.2.7
QALD9PlusTest-MT	de	['spacy_ner', 'mag_el', 'opus_mt']	QALD9Plus-MT_de-en_gold_file	pred_results/QALD9Plus-MT_de-spacy_ner-mag_el-opus_mt	6fc33e75c9c84086bf6f1ebb43c74ba2QALD9Plus-MT_de-en_gold_file.txt	e552e6ece5374836a92a55f441ddbb53QALD9Plus-MT_de-spacy_ner-mag_el-opus_mt.txt	https://beng.dice-research.org/gerbil/experiment?id=202210130683	0.9477266852	0.04566612951	43.9	0.43	0.39	0.68	0.43	0	2022-10-13 23:33:24	1.2.7
QALD9PlusTest-MT	de	['spacy_ner', 'mag_el', 'nllb_mt']	QALD9Plus-MT_de-en_gold_file	pred_results/QALD9Plus-MT_de-spacy_ner-mag_el-nllb_mt	6fc33e75c9c84086bf6f1ebb43c74ba2QALD9Plus-MT_de-en_gold_file.txt	d7d8bef7df0640a782594d0792cded5fQALD9Plus-MT_de-spacy_ner-mag_el-nllb_mt.txt	https://beng.dice-research.org/gerbil/experiment?id=202210130684	0.950615238	0.07809092862	44.07	0.44	0.4	0.68	0.43	0	2022-10-13 23:33:34	1.2.7
QALD9PlusTest-MT	de	['spacy_ner', 'mag_el', 'mbart_mt']	QALD9Plus-MT_de-en_gold_file	pred_results/QALD9Plus-MT_de-spacy_ner-mag_el-mbart_mt	6fc33e75c9c84086bf6f1ebb43c74ba2QALD9Plus-MT_de-en_gold_file.txt	394f168dcee34243954d998b6bbd87eaQALD9Plus-MT_de-spacy_ner-mag_el-mbart_mt.txt	https://beng.dice-research.org/gerbil/experiment?id=202210130685	0.9457180885	0.03261753835	44.06	0.43	0.39	0.69	0.42	0	2022-10-13 23:33:44	1.2.7
QALD9PlusTest-MT	de	['spacy_ner', 'mgenre_el', 'libre_mt']	QALD9Plus-MT_de-en_gold_file	pred_results/QALD9Plus-MT_de-spacy_ner-mgenre_el-libre_mt	6fc33e75c9c84086bf6f1ebb43c74ba2QALD9Plus-MT_de-en_gold_file.txt	82aaced94f3a4202be6d16188305fc26QALD9Plus-MT_de-spacy_ner-mgenre_el-libre_mt.txt	https://beng.dice-research.org/gerbil/experiment?id=202210130686	0.9347686569	-0.1510859697	34.39	0.33	0.36	0.61	0.5	0	2022-10-13 23:33:54	1.2.7
QALD9PlusTest-MT	de	['spacy_ner', 'mgenre_el', 'opus_mt']	QALD9Plus-MT_de-en_gold_file	pred_results/QALD9Plus-MT_de-spacy_ner-mgenre_el-opus_mt	6fc33e75c9c84086bf6f1ebb43c74ba2QALD9Plus-MT_de-en_gold_file.txt	4002e20ca2f84c2f8d069a97a7c40cd6QALD9Plus-MT_de-spacy_ner-mgenre_el-opus_mt.txt	https://beng.dice-research.org/gerbil/experiment?id=202210130687	0.9496004252	0.0687535574	41.5	0.41	0.39	0.67	0.44	0	2022-10-13 23:34:04	1.2.7
QALD9PlusTest-MT	de	['spacy_ner', 'mgenre_el', 'nllb_mt']	QALD9Plus-MT_de-en_gold_file	pred_results/QALD9Plus-MT_de-spacy_ner-mgenre_el-nllb_mt	6fc33e75c9c84086bf6f1ebb43c74ba2QALD9Plus-MT_de-en_gold_file.txt	c623f8dc96864d0cbdd718650fe2f78cQALD9Plus-MT_de-spacy_ner-mgenre_el-nllb_mt.txt	https://beng.dice-research.org/gerbil/experiment?id=202210130688	0.9525612652	0.09999474593	42.94	0.42	0.39	0.67	0.44	0	2022-10-13 23:34:14	1.2.7
QALD9PlusTest-MT	de	['spacy_ner', 'mgenre_el', 'mbart_mt']	QALD9Plus-MT_de-en_gold_file	pred_results/QALD9Plus-MT_de-spacy_ner-mgenre_el-mbart_mt	6fc33e75c9c84086bf6f1ebb43c74ba2QALD9Plus-MT_de-en_gold_file.txt	8525cb72ace4438b840900d226b90c9bQALD9Plus-MT_de-spacy_ner-mgenre_el-mbart_mt.txt	https://beng.dice-research.org/gerbil/experiment?id=202210130689	0.9476510918	0.06860190051	42.68	0.42	0.39	0.68	0.43	0	2022-10-13 23:34:24	1.2.7
QALD9PlusTest-MT	de	['no_ner', 'no_el', 'libre_mt']	QALD9Plus-MT_de-en_gold_file	pred_results/QALD9Plus-MT_de-no_ner-no_el-libre_mt	6fc33e75c9c84086bf6f1ebb43c74ba2QALD9Plus-MT_de-en_gold_file.txt	ca7e46e8424148d19fd016fa3a31c9d1QALD9Plus-MT_de-no_ner-no_el-libre_mt.txt	https://beng.dice-research.org/gerbil/experiment?id=202210130690	0.9240754215	-0.05147196998	29.61	0.29	0.37	0.57	0.55	0	2022-10-13 23:34:34	1.2.7
QALD9PlusTest-MT	de	['no_ner', 'no_el', 'opus_mt']	QALD9Plus-MT_de-en_gold_file	pred_results/QALD9Plus-MT_de-no_ner-no_el-opus_mt	6fc33e75c9c84086bf6f1ebb43c74ba2QALD9Plus-MT_de-en_gold_file.txt	7c6f8b1bb30c4043ab975cee570e8b7dQALD9Plus-MT_de-no_ner-no_el-opus_mt.txt	https://beng.dice-research.org/gerbil/experiment?id=202210130691	0.9622260483	0.2901775598	45.64	0.46	0.42	0.71	0.37	0	2022-10-13 23:34:44	1.2.7
QALD9PlusTest-MT	de	['no_ner', 'no_el', 'nllb_mt']	QALD9Plus-MT_de-en_gold_file	pred_results/QALD9Plus-MT_de-no_ner-no_el-nllb_mt	6fc33e75c9c84086bf6f1ebb43c74ba2QALD9Plus-MT_de-en_gold_file.txt	3d30ecb0b5ed4851a690cb8508fb650dQALD9Plus-MT_de-no_ner-no_el-nllb_mt.txt	https://beng.dice-research.org/gerbil/experiment?id=202210130692	0.9659729091	0.3627424471	48.49	0.49	0.43	0.72	0.34	0	2022-10-13 23:34:55	1.2.7
QALD9PlusTest-MT	de	['no_ner', 'no_el', 'mbart_mt']	QALD9Plus-MT_de-en_gold_file	pred_results/QALD9Plus-MT_de-no_ner-no_el-mbart_mt	6fc33e75c9c84086bf6f1ebb43c74ba2QALD9Plus-MT_de-en_gold_file.txt	cb2b25acd7b84c52a5f2288bc957cb15QALD9Plus-MT_de-no_ner-no_el-mbart_mt.txt	https://beng.dice-research.org/gerbil/experiment?id=202210130693	0.9564393198	0.2326370224	44.51	0.45	0.41	0.7	0.39	0	2022-10-13 23:35:05	1.2.7
QALD9PlusTest-MT	ru	['babelscape_ner', 'mgenre_el', 'libre_mt']	QALD9Plus-MT_ru-en_gold_file	pred_results/QALD9Plus-MT_ru-babelscape_ner-mgenre_el-libre_mt	4ae68cc9d4244f959b72b62555ddea1bQALD9Plus-MT_ru-en_gold_file.txt	bda26f69503d4a1d8c2393eff0c9a321QALD9Plus-MT_ru-babelscape_ner-mgenre_el-libre_mt.txt	https://beng.dice-research.org/gerbil/experiment?id=202210130694	0.9228569706	-0.3141050064	16.57	0.17	0.3	0.51	0.63	0	2022-10-13 23:35:15	1.2.7
QALD9PlusTest-MT	ru	['babelscape_ner', 'mgenre_el', 'opus_mt']	QALD9Plus-MT_ru-en_gold_file	pred_results/QALD9Plus-MT_ru-babelscape_ner-mgenre_el-opus_mt	4ae68cc9d4244f959b72b62555ddea1bQALD9Plus-MT_ru-en_gold_file.txt	f37fa7a5b5664ed2bb3f503a4f90c131QALD9Plus-MT_ru-babelscape_ner-mgenre_el-opus_mt.txt	https://beng.dice-research.org/gerbil/experiment?id=202210130695	0.9308421691	-0.1854860237	21.86	0.22	0.32	0.55	0.59	0	2022-10-13 23:35:25	1.2.7
QALD9PlusTest-MT	ru	['babelscape_ner', 'mgenre_el', 'nllb_mt']	QALD9Plus-MT_ru-en_gold_file	pred_results/QALD9Plus-MT_ru-babelscape_ner-mgenre_el-nllb_mt	4ae68cc9d4244f959b72b62555ddea1bQALD9Plus-MT_ru-en_gold_file.txt	37c4ff086ecd42548d9a21029af1df2fQALD9Plus-MT_ru-babelscape_ner-mgenre_el-nllb_mt.txt	https://beng.dice-research.org/gerbil/experiment?id=202210130696	0.9364784296	-0.180025021	24.27	0.25	0.33	0.57	0.56	0	2022-10-13 23:35:35	1.2.7
QALD9PlusTest-MT	ru	['babelscape_ner', 'mgenre_el', 'mbart_mt']	QALD9Plus-MT_ru-en_gold_file	pred_results/QALD9Plus-MT_ru-babelscape_ner-mgenre_el-mbart_mt	4ae68cc9d4244f959b72b62555ddea1bQALD9Plus-MT_ru-en_gold_file.txt	cec68709c75c40bba5693d05da802fb3QALD9Plus-MT_ru-babelscape_ner-mgenre_el-mbart_mt.txt	https://beng.dice-research.org/gerbil/experiment?id=202210130697	0.9318808492	-0.1786900699	22.41	0.23	0.32	0.56	0.61	0	2022-10-13 23:35:45	1.2.7
QALD9PlusTest-MT	ru	['spacy_ner', 'mgenre_el', 'libre_mt']	QALD9Plus-MT_ru-en_gold_file	pred_results/QALD9Plus-MT_ru-spacy_ner-mgenre_el-libre_mt	4ae68cc9d4244f959b72b62555ddea1bQALD9Plus-MT_ru-en_gold_file.txt	0c3c5893740645ada9ad92d114e789c4QALD9Plus-MT_ru-spacy_ner-mgenre_el-libre_mt.txt	https://beng.dice-research.org/gerbil/experiment?id=202210130698	0.9284506782	-0.2401324932	17.99	0.18	0.31	0.53	0.6	0	2022-10-13 23:35:55	1.2.7
QALD9PlusTest-MT	ru	['spacy_ner', 'mgenre_el', 'opus_mt']	QALD9Plus-MT_ru-en_gold_file	pred_results/QALD9Plus-MT_ru-spacy_ner-mgenre_el-opus_mt	4ae68cc9d4244f959b72b62555ddea1bQALD9Plus-MT_ru-en_gold_file.txt	4078d3ac45f442eca0de387219f9abd1QALD9Plus-MT_ru-spacy_ner-mgenre_el-opus_mt.txt	https://beng.dice-research.org/gerbil/experiment?id=202210130699	0.9404345576	-0.05896560781	23.41	0.24	0.33	0.58	0.54	0	2022-10-13 23:36:05	1.2.7
QALD9PlusTest-MT	ru	['spacy_ner', 'mgenre_el', 'nllb_mt']	QALD9Plus-MT_ru-en_gold_file	pred_results/QALD9Plus-MT_ru-spacy_ner-mgenre_el-nllb_mt	4ae68cc9d4244f959b72b62555ddea1bQALD9Plus-MT_ru-en_gold_file.txt	82b0200fa25240c28223f902d6f2e38cQALD9Plus-MT_ru-spacy_ner-mgenre_el-nllb_mt.txt	https://beng.dice-research.org/gerbil/experiment?id=202210130700	0.9471607033	-0.00914695628	27.62	0.28	0.35	0.59	0.52	0	2022-10-13 23:36:15	1.2.7
QALD9PlusTest-MT	ru	['spacy_ner', 'mgenre_el', 'mbart_mt']	QALD9Plus-MT_ru-en_gold_file	pred_results/QALD9Plus-MT_ru-spacy_ner-mgenre_el-mbart_mt	4ae68cc9d4244f959b72b62555ddea1bQALD9Plus-MT_ru-en_gold_file.txt	26ecd8b95a09422d9d34dad5311c83bcQALD9Plus-MT_ru-spacy_ner-mgenre_el-mbart_mt.txt	https://beng.dice-research.org/gerbil/experiment?id=202210130701	0.9388854456	-0.07552329602	24.87	0.25	0.34	0.58	0.57	0	2022-10-13 23:36:25	1.2.7
QALD9PlusTest-MT	ru	['no_ner', 'no_el', 'libre_mt']	QALD9Plus-MT_ru-en_gold_file	pred_results/QALD9Plus-MT_ru-no_ner-no_el-libre_mt	4ae68cc9d4244f959b72b62555ddea1bQALD9Plus-MT_ru-en_gold_file.txt	f776204edd2d4a79875027e17a50585eQALD9Plus-MT_ru-no_ner-no_el-libre_mt.txt	https://beng.dice-research.org/gerbil/experiment?id=202210130702	0.9335192398	-0.1763880645	20.82	0.21	0.31	0.54	0.58	0	2022-10-13 23:36:35	1.2.7
QALD9PlusTest-MT	ru	['no_ner', 'no_el', 'opus_mt']	QALD9Plus-MT_ru-en_gold_file	pred_results/QALD9Plus-MT_ru-no_ner-no_el-opus_mt	4ae68cc9d4244f959b72b62555ddea1bQALD9Plus-MT_ru-en_gold_file.txt	fc2e4c347f6241a69b0755ac98ca00e4QALD9Plus-MT_ru-no_ner-no_el-opus_mt.txt	https://beng.dice-research.org/gerbil/experiment?id=202210130703	0.9519169203	0.09622974381	30	0.29	0.35	0.6	0.48	0	2022-10-13 23:36:45	1.2.7
QALD9PlusTest-MT	ru	['no_ner', 'no_el', 'nllb_mt']	QALD9Plus-MT_ru-en_gold_file	pred_results/QALD9Plus-MT_ru-no_ner-no_el-nllb_mt	4ae68cc9d4244f959b72b62555ddea1bQALD9Plus-MT_ru-en_gold_file.txt	2ce2231e4d0543daa5e5c54674052cf3QALD9Plus-MT_ru-no_ner-no_el-nllb_mt.txt	https://beng.dice-research.org/gerbil/experiment?id=202210130704	0.9596114377	0.1981487164	36.59	0.37	0.38	0.64	0.43	0	2022-10-13 23:36:55	1.2.7
QALD9PlusTest-MT	ru	['no_ner', 'no_el', 'mbart_mt']	QALD9Plus-MT_ru-en_gold_file	pred_results/QALD9Plus-MT_ru-no_ner-no_el-mbart_mt	4ae68cc9d4244f959b72b62555ddea1bQALD9Plus-MT_ru-en_gold_file.txt	99efffcb70b245d8acf6f6239d53eb5cQALD9Plus-MT_ru-no_ner-no_el-mbart_mt.txt	https://beng.dice-research.org/gerbil/experiment?id=202210130705	0.9482671277	0.0411575217	30.61	0.31	0.35	0.61	0.52	0	2022-10-13 23:37:06	1.2.7
